Time,CPU Usage (%),RAM Usage
1693900646.1897268,0.0,7720044156.524954
1693900646.2053485,37.5,7720054967.225186
1693900646.2209723,33.3,7720168479.57763
1693900646.236595,16.7,7720404513.199378
1693900646.2522185,25.0,7720504512.176531
1693900646.2678418,12.5,7720666672.680021
1693900646.283465,10.0,7722263052.747721
1693900646.2990878,11.1,7722585571.971331
1693900646.3147116,16.7,7722685570.948483
1693900646.3303344,13.3,7722671156.681506
1693900646.3459582,16.7,7718390119.389347
1693900646.3615818,16.7,7722260350.072662
1693900646.377205,10.0,7721838732.763586
1693900646.3928282,28.6,7721683779.393584
1693900646.4084518,9.1,7721727022.194515
1693900646.4240751,25.0,7721699995.4439335
1693900646.4396985,16.7,7721642338.376025
1693900646.4553213,9.1,7721596392.900036
1693900646.4709444,22.2,7721655851.751316
1693900646.4865687,14.3,7721558555.449222
1693900646.5021913,20.0,7721679274.935154
1693900646.5178149,7.1,7721772967.670504
1693900646.5334384,20.0,7721816210.471435
1693900646.549061,20.0,7722090081.543997
1693900646.5646966,12.5,7721933326.390623
1693900646.5803082,9.1,7722028820.909346
1693900646.595932,16.7,7722072964.601962
1693900646.6115549,9.1,7723366645.063145
1693900646.6271782,12.5,7722935117.945522
1693900646.642802,16.7,7723266646.085992
1693900646.6584246,14.3,7725088249.075207
1693900646.6740484,14.3,7725415272.757247
1693900646.6896715,7.1,7725429687.024223
1693900646.7052944,50.0,7725429687.024223
1693900646.7209182,7.1,7725110771.367358
1693900646.7365494,16.7,7723882855.999258
1693900646.752172,10.0,7723898171.157921
1693900646.7678745,100.0,7727447684.400999
1693900646.7838728,62.5,7727766600.057864
1693900646.7999537,50.0,7727888220.435483
1693900646.815874,18.2,7728089119.281474
1693900646.842615,40.0,7728519745.507411
1693900646.8582387,20.0,7729437754.135507
1693900646.8738618,20.0,7730262970.919938
1693900646.8894854,33.3,7730404410.91465
1693900646.9051087,27.3,7730665669.503608
1693900646.9207325,25.0,7731250348.207861
1693900646.9363558,50.0,7730924225.417507
1693900646.9519796,16.7,7730876478.158146
1693900646.967602,33.3,7730912513.825588
1693900646.982973,30.0,7730947648.601344
1693900646.9989736,62.5,7730833235.357215
1693900647.025657,25.0,7730990891.402275
1693900647.0412805,37.5,7731222420.565593
1693900647.0569036,50.0,7731247645.532803
1693900647.0725272,10.0,7731621515.582518
1693900647.08815,10.0,7731829621.561997
1693900647.1037765,20.0,7732145834.543805
1693900647.1193967,12.5,7732548533.127474
1693900647.13502,14.3,7732481867.142705
1693900647.1506429,14.3,7732660243.696546
1693900647.166267,14.3,7732917898.718759
1693900647.18189,8.3,7733153031.44882
1693900647.1975129,12.5,7733221499.216961
1693900647.2131364,14.3,7733386362.39551
1693900647.2287593,12.5,7733718791.427667
1693900647.2443829,16.7,7733725998.561155
1693900647.260007,11.1,7733689062.002027
1693900647.2756293,8.3,7733698070.918887
1693900647.291253,16.7,7733767439.578713
1693900647.306876,16.7,7733832303.78011
1693900647.3225029,12.5,7733832303.78011
1693900647.3381236,25.0,7734313379.940466
1693900647.353747,33.3,7734896256.861347
1693900647.3693695,25.0,7738055684.004362
1693900647.3849993,40.0,7738667389.459197
1693900647.4006162,22.2,7739370084.974324
1693900647.4162402,18.2,7739964673.487124
1693900647.4318633,50.0,7740640342.25167
1693900647.4474864,25.0,7741352947.575343
1693900647.4631102,25.0,7742468251.482686
1693900647.478734,20.0,7742482665.749663
1693900647.4943564,20.0,7743088064.962696
1693900647.5099795,28.6,7744140306.452015
1693900647.525604,11.1,7744517780.068474
1693900647.541227,12.5,7744690751.272198
1693900647.5568497,42.9,7745469121.688953
1693900647.5724735,40.0,7745771821.29547
1693900647.5880966,25.0,7746391634.775479
1693900647.6037197,25.0,7746649289.797693
1693900647.6193428,20.0,7746807846.73444
1693900647.634966,28.6,7747124960.607933
1693900647.6505897,18.2,7747124960.607933
1693900647.666213,25.0,7747442074.481426
1693900647.681836,10.0,7747687117.020035
1693900647.6974597,22.2,7748133959.296321
1693900647.7130835,25.0,7748321344.767021
1693900647.7287066,14.3,7749186200.78564
1693900647.74433,11.1,7749330343.455409
1693900647.7599528,25.0,7749474486.125179
1693900647.7755764,16.7,7749633043.061926
1693900647.7909875,28.6,7749987994.386233
1693900647.805988,11.1,7750161866.481643
1693900647.821988,12.5,7750564565.065312
1693900647.8421445,66.7,7750953750.27369
1693900647.8577676,9.1,7751108703.643693
1693900647.8733914,40.0,7751324917.648347
1693900647.8890145,8.3,7751526717.386024
1693900647.904637,40.0,7751860047.309867
1693900647.9202602,8.3,7752062747.939231
1693900647.9358811,50.0,7752453734.930981
1693900647.9515038,11.1,7752654633.776973
1693900647.967127,12.5,7752878054.915115
1693900647.9827511,22.2,7753525796.037393
1693900647.9981534,20.0,7753785252.8429785
1693900648.0141532,12.5,7753482553.236463
1693900648.041912,18.8,7754304166.454149
1693900648.0575233,14.3,7754462723.390896
1693900648.0731578,22.2,7754747405.1636915
1693900648.0887043,50.0,7753680749.407395
1693900648.1043267,10.0,7753896963.41205
1693900648.1199498,20.0,7754253716.51973
1693900648.1355743,50.0,7754592451.793689
1693900648.1511974,8.3,7754765422.997413
1693900648.16682,12.5,7755191544.764919
1693900648.182448,14.3,7755392443.61091
1693900648.1980672,10.0,7756010455.307548
1693900648.21369,25.0,7756313154.914064
1693900648.2293134,12.5,7756457297.583834
1693900648.2449367,33.3,7756745582.923373
1693900648.2605596,25.0,7756961796.928028
