Time,CPU Usage (%),RAM Usage
1693865504.351123,0.0,7500258439.33184
1693865504.366826,40.0,7501025681.763194
1693865504.382446,10.0,7501088949.94438
1693865504.3979938,25.0,7501127219.478365
1693865504.4136171,8.3,7501162094.134336
1693865504.429241,12.5,7501212708.679285
1693865504.4448645,16.7,7501187401.406811
1693865504.4605556,11.1,7501192339.411196
1693865504.476139,14.3,7501186475.530988
1693865504.4918082,40.0,7501391094.087701
1693865504.5074322,14.3,7501171970.143106
1693865504.5229805,14.3,7501189561.783729
1693865504.538671,12.5,7501203141.295788
1693865504.554295,9.1,7501301901.383492
1693865504.5698502,37.5,7501359305.684471
1693865504.5855436,14.3,7501416401.360175
1693865504.6011677,12.5,7501579972.755436
1693865504.616753,16.7,7501771629.050637
1693865504.6324112,9.1,7502092599.335677
1693865504.6479669,25.0,7502290119.511086
1693865504.663669,10.0,7502440111.394287
1693865504.6792138,20.0,7502467579.04368
1693865504.6949189,8.3,7502487639.686495
1693865504.7105398,16.7,7502467579.04368
1693865504.7261553,14.3,7502474677.424984
1693865504.7417803,11.1,7502427149.132776
1693865504.7573977,12.5,7502451839.154702
1693865504.7730217,11.1,7502437025.141546
1693865504.7886007,10.0,7502409557.492154
1693865504.80461,14.3,7502414495.496539
1693865504.8198028,10.0,7502414495.496539
1693865504.8355002,25.0,7502644421.3257265
1693865504.8511207,10.0,7502599362.035711
1693865504.8667424,16.7,7502604608.66537
1693865504.882299,50.0,7502711084.384927
1693865504.8979225,62.5,7503260128.747509
1693865504.913547,25.0,7503352716.329732
1693865504.9292042,40.0,7503440365.90757
1693865504.9447937,18.2,7503498696.084371
1693865504.9604175,33.3,7503702388.765261
1693865504.97604,16.7,7503594369.919334
1693865504.991745,16.7,7503683253.998268
1693865505.0072856,20.0,7503691895.505942
1693865505.0229506,25.0,7503770286.325558
1693865505.0385995,33.3,7503982929.139397
1693865505.0541568,22.2,7504136624.525887
1693865505.0697796,25.0,7502420050.751472
1693865505.0853324,58.3,7502422519.753665
1693865505.1013343,28.6,7502588251.525845
1693865505.116264,22.2,7502594424.031325
1693865505.131333,14.3,7502702751.502526
1693865505.1520827,28.6,7502833917.244009
1693865505.167632,28.6,7502936998.085551
1693865505.1832564,25.0,7503003352.519477
1693865505.198881,11.1,7503102421.232456
1693865505.2145042,22.2,7503180503.426797
1693865505.2301948,20.0,7503243154.357435
1693865505.2458038,12.5,7503252104.490383
1693865505.2614436,14.3,7503277103.137584
1693865505.276997,11.1,7503306731.163895
1693865505.292622,20.0,7503374937.349465
1693865505.308162,6.7,7503358888.835214
1693865505.3241625,12.5,7503369999.34508
1693865505.3401625,12.5,7503428020.896606
1693865505.368902,14.3,7504316553.060674
1693865505.384525,14.3,7504323342.816703
1693865505.400148,11.1,7504326120.44417
1693865505.415772,10.0,7504259457.38497
1693865505.4313955,14.3,7504198658.2059765
1693865505.4470189,16.7,7504198966.83125
1693865505.4626536,9.1,7504358526.097948
1693865505.4782703,33.3,7504407906.1418
1693865505.4938908,22.2,7504669620.374217
1693865505.5095131,25.0,7504916520.593478
1693865505.5251372,28.6,7505133792.786428
1693865505.5407617,22.2,7505336250.966223
1693865505.556384,40.0,7505543647.150402
1693865505.5720077,18.2,7505755981.338967
1693865505.5876307,28.6,7506056582.355918
1693865505.6032577,20.0,7506111209.029429
1693865505.618877,37.5,7506442055.323239
1693865505.6345,25.0,7507000667.069318
1693865505.6501276,16.7,7507266702.0555725
1693865505.6657472,12.5,7507420706.067337
1693865505.6813705,33.3,7507634274.756998
1693865505.696994,22.2,7508061103.511045
1693865505.7126167,33.3,7508146284.086691
1693865505.7282422,37.5,7508198750.383284
1693865505.7438731,11.1,7508306460.603936
1693865505.7594838,33.3,7508360778.652174
1693865505.7751267,16.7,7508415096.700412
1693865505.7907422,33.3,7508518794.792501
1693865505.8064249,9.1,7508578050.845124
1693865505.8220563,40.0,7508681748.937214
1693865505.837672,8.3,7508736066.985452
1693865505.8531773,25.0,7508800261.0424595
1693865505.869177,14.3,7508899021.130164
1693865505.885247,14.3,7508948401.174016
1693865505.9031093,28.6,7509044383.6342535
1693865505.9187372,12.5,7509122774.453869
1693865505.9343624,20.0,7509266285.206315
1693865505.9499855,14.3,7509537566.822228
1693865505.965606,11.1,7509656387.552748
1693865505.981239,25.0,7509813786.442527
1693865505.9968517,33.3,7509831069.457875
1693865506.012473,10.0,7510003899.611359
1693865506.028098,28.6,7510136608.479211
1693865506.0437343,25.0,7510387520.827036
1693865506.0593462,18.2,7510536278.209141
1693865506.0749683,14.3,7510755093.5284605
1693865506.0905948,12.5,7510893357.651247
1693865506.1061656,9.1,7510994895.366418
1693865506.1221662,22.2,7511182539.533057
1693865506.1373882,12.5,7511241795.58568
1693865506.1530828,40.0,7511439933.011637
1693865506.1687148,11.1,7511499497.689533
1693865506.1843314,25.0,7511629120.304646
1693865506.199959,14.3,7511678500.348498
1693865506.2155757,11.1,7511732818.396735
1693865506.2312078,10.0,7511804728.085595
1693865506.2467551,25.0,7511515546.203786
1693865506.2624495,33.3,7511569864.252023
1693865506.2780025,22.2,7511668624.339727
1693865506.2936983,12.5,7511727880.39235
1693865506.3091807,25.0,7511782198.440588
1693865506.3241785,12.5,7511831578.48444
1693865506.3520265,23.1,7511994224.003879
1693865506.3676562,28.6,7512304083.779052
1693865506.3830457,9.1,7512409016.372237
1693865506.399115,33.3,7512458396.41609
1693865506.415046,10.0,7512567032.512565
1693865506.4349544,20.0,7512621350.560802
1693865506.4505112,40.0,7512715172.644121
1693865506.466205,11.1,7512779366.70113
1693865506.481758,28.6,7512708074.262818
1693865506.497451,14.3,7512935531.089812
1693865506.513072,9.1,7512984911.133665
1693865506.5286996,25.0,7513039229.181902
1693865506.5442514,20.0,7513142927.273992
1693865506.5599413,12.5,7513202183.326614
1693865506.575498,25.0,7513305881.418704
1693865506.591189,12.5,7513360199.466942
1693865506.6067443,18.2,7513474082.193076
1693865506.622436,20.0,7513544140.130292
1693865506.638067,11.1,7513604013.433462
1693865506.653614,28.6,7513749375.937552
1693865506.669309,14.3,7513835173.763746
1693865506.684861,25.0,7513970351.633791
1693865506.700552,10.0,7514061396.089644
1693865506.716108,33.3,7514227745.112371
1693865506.7318068,10.0,7514279285.533142
1693865506.7474313,25.0,7514362305.731869
1693865506.7630444,12.5,7514440387.92621
1693865506.7786012,28.6,7514571245.0424185
1693865506.7942934,12.5,7514708583.289383
1693865506.809848,28.6,7514864747.678065
1693865506.8255477,11.1,7514961038.763577
1693865506.8410952,18.2,7515253306.8981285
1693865506.8567183,40.0,7515268429.536558
1693865506.8724086,12.5,7515477368.847108
1693865506.8880303,25.0,7515681370.153273
1693865506.9036603,11.1,7515803585.7618065
1693865506.91917,10.0,7515903271.725333
1693865506.9351673,25.0,7516044004.850312
1693865506.9512472,12.5,7516135049.306165
1693865506.9689157,40.0,7516215291.877425
1693865506.9846094,12.5,7516374233.893575
1693865507.000231,12.5,7516468673.227442
1693865507.0157857,28.6,7516588111.208509
