Time,CPU Usage (%),RAM Usage
1693912212.8697498,0.0,7743000799.671746
1693912212.8853734,16.7,7743000799.671746
1693912212.9009967,80.0,7743001618.871746
1693912212.9166205,62.5,7743049132.471746
1693912212.932246,33.3,7743524268.471746
1693912212.9478722,25.0,7744293087.671746
1693912212.963493,25.0,7744902572.471746
1693912212.9791172,20.0,7745099590.071746
1693912212.994742,25.0,7745208134.071746
1693912213.0103638,33.3,7745322002.871746
1693912213.0259871,20.0,7745329375.671746
1693912213.0416114,33.3,7745454713.271747
1693912213.057304,12.5,7745109420.471746
1693912213.072864,20.0,7745147922.871746
1693912213.08855,25.0,7745226975.671746
1693912213.1041677,10.0,7745399826.871746
1693912213.11981,0.0,7745528850.871746
1693912213.135348,10.0,7745862265.271747
1693912213.1510391,20.0,7746253433.271747
1693912213.1665983,23.1,7746558175.671746
1693912213.1822667,16.7,7746797382.071746
1693912213.1978707,12.5,7746989894.071746
1693912213.2134736,12.5,7747044780.471746
1693912213.2291565,10.0,7747240569.271747
1693912213.2447915,25.0,7747173394.871746
1693912213.2604036,12.5,7747194694.071746
1693912213.2760272,12.5,7747209030.071746
1693912213.291649,14.3,7747118918.071746
1693912213.307272,12.5,7747125471.671746
1693912213.322909,9.1,7747152095.671746
1693912213.338526,14.3,7747015289.271747
1693912213.3541434,14.3,7747068946.871746
1693912213.369765,8.3,7747080415.671746
1693912213.385143,14.3,7747394988.471746
1693912213.4010978,11.1,7747834489.271747
1693912213.4170368,12.5,7747839404.471746
1693912213.4358366,50.0,7748027410.871746
1693912213.4514585,75.0,7748607814.071746
1693912213.4670815,50.0,7748694239.671746
1693912213.4827747,37.5,7748765510.071746
1693912213.4983275,33.3,7748844153.271747
1693912213.5139518,16.7,7749106706.871746
1693912213.5295763,12.5,7749070252.471746
1693912213.5452194,16.7,7749327071.671746
1693912213.5608222,20.0,7749371308.471746
1693912213.5764446,25.0,7749822278.071746
1693912213.5918126,25.0,7750463302.071746
1693912213.6077545,25.0,7750307654.071746
1693912213.6354585,31.2,7750366636.471746
1693912213.6510825,33.3,7750333458.871746
1693912213.6667142,25.0,7750340012.471746
1693912213.6823292,33.3,7750353938.871746
1693912213.6979527,25.0,7750466988.471746
1693912213.713585,40.0,7751112518.071746
1693912213.7291992,18.2,7751176006.071746
1693912213.7448227,25.0,7751215327.671746
1693912213.7604463,40.0,7751234988.471746
1693912213.7760692,20.0,7751366060.471746
1693912213.7917037,42.9,7751291103.671746
1693912213.8073244,28.6,7751279634.871746
1693912213.822939,25.0,7751289874.871746
1693912213.8385625,28.6,7751451666.871746
