Time,CPU Usage (%),RAM Usage
1693904586.3685486,0.0,5684015104
1693904586.3841748,33.3,5684559872
1693904586.399794,25.0,5684568064
1693904586.4154181,7.1,5685334016
1693904586.4310415,25.0,5685424128
1693904586.4466643,33.3,5688406016
1693904586.4622884,7.7,5688377344
1693904586.477911,50.0,5688381440
1693904586.4935343,25.0,5688446976
1693904586.509158,28.6,5688655872
1693904586.524781,20.0,5689245696
1693904586.5404046,44.4,5692784640
1693904586.556028,30.0,5692616704
1693904586.571651,66.7,5692502016
1693904586.5872746,20.0,5692182528
1693904586.6028976,25.0,5692334080
1693904586.618521,30.0,5692653568
1693904586.6341445,33.3,5695172608
1693904586.6497679,16.7,5691760640
1693904586.6653912,15.4,5692563456
1693904586.6810145,16.7,5692096512
1693904586.6966376,30.0,5691912192
1693904586.712262,33.3,5691973632
1693904586.7278843,9.1,5691957248
1693904586.7435074,62.5,5691711488
1693904586.7591312,42.9,5691715584
1693904586.774762,28.6,5691895808
1693904586.790378,20.0,5693755392
1693904586.806002,20.0,5694382080
1693904586.8216245,33.3,5694869504
1693904586.8372483,28.6,5698498560
1693904586.8529358,22.2,5703151616
1693904586.8684947,44.4,5703421952
1693904586.8841686,33.3,5703876608
1693904586.8997443,36.4,5708861440
1693904586.9153645,50.0,5709582336
1693904586.9310725,20.0,5709570048
1693904586.9466147,40.0,5717626880
1693904586.9617848,54.5,5719552000
1693904586.9777298,50.0,5718921216
1693904586.9936788,37.5,5721116672
1693904587.009622,37.5,5723189248
1693904587.0264146,25.0,5719298048
1693904587.0421133,25.0,5719363584
1693904587.057663,33.3,5719506944
1693904587.0732841,25.0,5719846912
1693904587.0889082,28.6,5726220288
1693904587.1045353,14.3,5726220288
1693904587.1201532,80.0,5734608896
1693904587.1358454,12.5,5734612992
1693904587.1514869,12.5,5734612992
1693904587.1670227,100.0,5736673280
1693904587.1829662,100.0,5736673280
1693904587.1979165,75.0,5738614784
1693904587.2128677,100.0,5738614784
1693904587.2434032,100.0,5738553344
1693904587.2590263,100.0,5738553344
1693904587.2746494,57.1,5740650496
1693904587.2902732,90.0,5744848896
1693904587.3215194,100.0,5744848896
1693904587.3371425,100.0,5744852992
1693904587.3527663,14.3,5751111680
1693904587.3683982,88.9,5753208832
1693904587.3840127,100.0,5757407232
1693904587.3998146,100.0,5761564672
1693904587.4147632,100.0,5761089536
1693904587.4297125,0.0,5760782336
1693904587.4456596,50.0,5761118208
1693904587.476281,87.5,5760966656
1693904587.4919116,12.5,5761339392
1693904587.5075402,12.5,5767094272
1693904587.5231647,20.0,5768138752
1693904587.5387735,20.0,5769461760
1693904587.5544071,8.3,5772705792
1693904587.5700939,14.3,5776011264
1693904587.5857177,11.1,5775040512
1693904587.6012666,12.5,5775212544
1693904587.6169448,22.2,5779791872
1693904587.632592,11.1,5778939904
1693904587.6482105,14.3,5779111936
