Time,CPU Usage (%),RAM Usage
1693904586.3685486,0.0,6605659701.248
1693904586.3841748,33.3,6606164443.287153
1693904586.399794,25.0,6606172033.393005
1693904586.415418,7.1,6606881708.29016
1693904586.4310417,25.0,6606965199.454531
1693904586.4466643,33.3,6609727997.984631
1693904586.4622884,7.7,6609701432.614149
1693904586.477911,50.0,6609705227.667075
1693904586.4935343,25.0,6609765948.51389
1693904586.509158,28.6,6609959496.213115
1693904586.524781,20.0,6610505983.834453
1693904586.5404046,44.4,6613784909.562484
1693904586.556028,30.0,6613629312.392519
1693904586.571651,66.7,6613523050.910592
1693904586.5872746,20.0,6613227036.782368
1693904586.6028976,25.0,6613367453.740628
1693904586.618521,30.0,6613663467.868853
1693904586.6341443,33.3,6615997425.418319
1693904586.649768,16.7,6612836146.330994
1693904586.6653912,15.4,6613579976.704482
1693904586.6810143,16.7,6613147340.670922
1693904586.6966376,30.0,6612976563.289254
1693904586.712262,33.3,6613033489.083143
1693904586.7278843,9.1,6613018308.871439
1693904586.7435074,62.5,6612790605.695882
1693904586.7591312,42.9,6612794400.748808
1693904586.774762,28.6,6612961383.07755
1693904586.790378,20.0,6614684337.105937
1693904586.806002,20.0,6615264980.2036085
1693904586.8216245,33.3,6615716591.501798
1693904586.8372483,28.6,6619079008.3942
1693904586.8529358,22.2,6623390188.518092
1693904586.8684947,44.4,6623640662.011206
1693904586.8841686,33.3,6624061912.885987
1693904586.8997445,36.4,6628680492.296883
1693904586.9153645,50.0,6629348421.611852
1693904586.9310725,20.0,6629337036.4530735
1693904586.9466147,40.0,6636801905.55844
1693904586.9617848,54.5,6638585580.433642
1693904586.9777298,50.0,6638001142.283044
1693904586.9936788,37.5,6640035290.65136
1693904587.009622,37.5,6641955587.431896
1693904587.0264146,25.0,6638350287.152232
1693904587.0421133,25.0,6638411007.999047
1693904587.057663,33.3,6638543834.851457
1693904587.073284,25.0,6638858824.244311
1693904587.0889082,28.6,6644763926.597107
1693904587.104535,14.3,6644763926.597107
1693904587.1201532,80.0,6652536194.989476
1693904587.1358454,12.5,6652539990.042402
1693904587.1514869,12.5,6652539990.042402
1693904587.1670227,100.0,6654448901.664161
1693904587.1829662,100.0,6654448901.664161
1693904587.1979165,75.0,6656247756.751066
1693904587.2128675,100.0,6656247756.751066
1693904587.2434032,100.0,6656190830.957177
1693904587.2590263,100.0,6656190830.957177
1693904587.2746494,57.1,6658133898.055269
1693904587.2902732,90.0,6662023827.30438
1693904587.3215194,100.0,6662023827.30438
1693904587.3371425,100.0,6662027622.357306
1693904587.3527665,14.3,6667826463.228175
1693904587.3683982,88.9,6669769530.326267
1693904587.3840127,100.0,6673659459.575377
1693904587.3998146,100.0,6677511438.295229
1693904587.4147632,100.0,6677071212.155817
1693904587.4297123,0.0,6676786583.18637
1693904587.4456596,50.0,6677097777.526299
1693904587.476281,87.5,6676957360.568038
1693904587.4919116,12.5,6677302710.384301
1693904587.5075402,12.5,6682634759.745276
1693904587.5231647,20.0,6683602498.241397
1693904587.5387735,20.0,6684828300.336483
1693904587.5544071,8.3,6687833982.253844
1693904587.570094,14.3,6690896589.965095
1693904587.5857177,11.1,6689997162.421642
1693904587.6012666,12.5,6690156554.644532
1693904587.6169448,22.2,6694399423.815758
1693904587.632592,11.1,6693610052.8071575
1693904587.6482103,14.3,6693769445.030047
1693904587.6637893,11.1,6693875706.511974
1693904587.6794212,25.0,6694399423.815758
1693904587.6949956,41.7,6695496194.111361
1693904587.7109408,12.5,6698794095.104021
1693904587.726676,12.5,6701860497.868197
1693904587.742504,0.0,6702084405.990829
1693904587.7579803,14.3,6703795974.860438
1693904587.7756562,11.1,6706232398.838905
1693904587.7913432,25.0,6707139416.48821
1693904587.8069592,12.5,6707530306.939584
1693904587.8225827,12.5,6708304497.736481
1693904587.838215,12.5,6710293105.469684
