Time,CPU Usage (%),RAM Usage
1693912153.5471692,0.0,5640552448
1693912153.5627935,28.6,5645361152
1693912153.5784159,33.3,5656440832
1693912153.5940387,11.1,5656735744
1693912153.6096773,20.0,5657382912
1693912153.625297,14.3,5657473024
1693912153.6409116,11.1,5657833472
1693912153.6565342,37.5,5658390528
1693912153.6721566,28.6,5664874496
1693912153.68778,12.5,5665255424
1693912153.7034838,11.1,5665234944
1693912153.7190404,50.0,5665648640
1693912153.7346509,37.5,5665865728
1693912153.7502756,37.5,5666426880
1693912153.7659268,0.0,5666213888
1693912153.7815208,33.3,5666930688
1693912153.7971554,25.0,5666672640
1693912153.812767,25.0,5667446784
1693912153.8283913,37.5,5667807232
1693912153.8440125,33.3,5667991552
1693912153.8596368,33.3,5668970496
1693912153.8752625,33.3,5671419904
1693912153.8909714,33.3,5674364928
1693912153.9065166,25.0,5677633536
1693912153.922129,37.5,5682720768
1693912153.9377732,37.5,5683744768
1693912153.9534545,28.6,5689253888
1693912153.9689999,33.3,5689323520
1693912153.9846225,62.5,5689614336
1693912154.000246,50.0,5690556416
1693912154.015946,37.5,5694193664
1693912154.0314946,50.0,5699702784
1693912154.0471177,50.0,5700423680
1693912154.0627403,33.3,5700984832
1693912154.0783627,37.5,5703835648
1693912154.0939865,22.2,5704269824
1693912154.1096106,11.1,5707743232
1693912154.125233,62.5,5707804672
1693912154.1408558,28.6,5708480512
1693912154.1565685,22.2,5709312000
1693912154.172103,42.9,5709496320
1693912154.1877275,44.4,5709701120
1693912154.20335,25.0,5710196736
1693912154.218974,50.0,5710188544
1693912154.2345958,37.5,5710204928
1693912154.2502196,75.0,5710471168
1693912154.265843,25.0,5707046912
1693912154.2814665,37.5,5707141120
1693912154.2970898,87.5,5707407360
1693912154.3127127,50.0,5707575296
1693912154.3283367,100.0,5735907328
1693912154.3439693,12.5,5735981056
1693912154.3595827,100.0,5745938432
1693912154.3752122,12.5,5746008064
1693912154.390835,16.7,5746147328
1693912154.406472,30.0,5746450432
1693912154.4220765,12.5,5746483200
1693912154.4376998,25.0,5746827264
1693912154.4533231,100.0,5746896896
1693912154.468948,100.0,5746896896
1693912154.4845695,62.5,5747453952
1693912154.500193,100.0,5748568064
1693912154.5314398,100.0,5751283712
1693912154.547063,100.0,5755338752
1693912154.5626874,100.0,5758672896
1693912154.5779834,100.0,5760331776
1693912154.593931,100.0,5762011136
1693912154.609878,100.0,5763334144
1693912154.625824,100.0,5763555328
1693912154.6417706,100.0,5766356992
1693912154.6597106,100.0,5767163904
1693912154.673664,100.0,5778354176
1693912154.693597,100.0,5775257600
1693912154.7035663,100.0,5780971520
1693912154.727484,100.0,5797195776
1693912154.7354572,100.0,5810077696
1693912154.7524006,100.0,5812744192
1693912154.7832973,100.0,5813407744
1693912154.7982469,0.0,5813878784
1693912154.8131974,100.0,5813923840
1693912154.8281527,62.5,5813571584
1693912154.8440945,37.5,5813862400
1693912154.8600404,100.0,5814820864
1693912154.875989,50.0,5817516032
1693912154.8919384,100.0,5826584576
1693912154.9078856,62.5,5825466368
1693912154.9356585,37.5,5828280320
1693912154.9512973,14.3,5822021632
1693912154.9669776,25.0,5822533632
1693912154.9826148,12.5,5823270912
1693912154.9982264,11.1,5828046848
1693912155.0138566,12.5,5827915776
1693912155.029467,16.7,5828493312
1693912155.0450227,25.0,5828472832
1693912155.0607107,7.1,5829513216
1693912155.0763428,20.0,5831569408
1693912155.0919518,9.1,5832962048
1693912155.107526,12.5,5834280960
1693912155.1231391,14.3,5836238848
1693912155.1387625,16.7,5838016512
1693912155.1543958,12.5,5839917056
1693912155.1700757,11.1,5840510976
1693912155.1856446,30.0,5840965632
1693912155.201323,11.1,5842718720
1693912155.2169454,50.0,5842812928
1693912155.2325807,7.7,5842583552
1693912155.2482002,12.5,5844307968
1693912155.263827,25.0,5844594688
1693912155.279438,11.1,5845712896
1693912155.2950635,12.5,5844340736
1693912155.310694,8.3,5821038592
1693912155.3263092,25.0,5823193088
1693912155.3419333,10.0,5823197184
1693912155.3574915,40.0,5824167936
1693912155.3731117,62.5,5829525504
1693912155.3887358,75.0,5835657216
1693912155.4043593,75.0,5838667776
1693912155.419895,75.0,5839577088
1693912155.4358416,100.0,5840850944
1693912155.451795,37.5,5842714624
1693912155.4677355,100.0,5847138304
1693912155.4826846,37.5,5846765568
1693912155.497636,37.5,5847093248
1693912155.5135903,37.5,5847429120
1693912155.5285313,25.0,5847523328
1693912155.5434828,50.0,5849407488
1693912155.5594285,25.0,5849784320
1693912155.5753775,25.0,5848506368
1693912155.591322,25.0,5854240768
1693912155.607271,25.0,5854732288
1693912155.6222188,25.0,5856296960
1693912155.6372082,37.5,5855854592
1693912155.6531148,25.0,5862039552
1693912155.6690617,75.0,5865955328
1693912155.6850102,37.5,5864853504
1693912155.7009559,25.0,5865807872
1693912155.7159789,25.0,5866381312
1693912155.7308557,25.0,5865922560
1693912155.7458067,37.5,5866708992
1693912155.7617514,37.5,5866622976
1693912155.7776978,25.0,5866786816
1693912155.7936444,25.0,5867032576
1693912155.8095913,25.0,5867659264
1693912155.8255382,25.0,5866496000
1693912155.852451,37.5,5868793856
1693912155.868093,25.0,5866102784
1693912155.8837638,50.0,5866168320
1693912155.8994057,20.0,5866168320
1693912155.9150183,20.0,5866246144
1693912155.930566,37.5,5882089472
1693912155.9461896,42.9,5900156928
1693912155.9618132,44.4,5916676096
1693912155.9774373,100.0,5917143040
1693912155.9931302,62.5,5918265344
1693912156.008685,75.0,5918466048
1693912156.0243082,62.5,5919240192
1693912156.0399306,50.0,5919760384
1693912156.0555549,37.5,5920428032
1693912156.0711772,42.9,5921079296
1693912156.086801,44.4,5922074624
1693912156.101937,62.5,5921918976
1693912156.117885,75.0,5937917952
1693912156.1328337,66.7,5938302976
1693912156.1477835,50.0,5938327552
1693912156.1637404,50.0,5938438144
1693912156.179677,62.5,5935935488
1693912156.1956253,75.0,5931970560
1693912156.2115717,87.5,5931724800
1693912156.2275171,62.5,5931692032
1693912156.2434654,77.8,5931769856
1693912156.2594104,55.6,5932396544
1693912156.2753577,37.5,5932462080
1693912156.2913046,50.0,5932761088
1693912156.3062541,50.0,5933207552
1693912156.3212163,50.0,5934120960
1693912156.337152,37.5,5933801472
1693912156.3530996,37.5,5935562752
1693912156.369045,50.0,5937053696
1693912156.3849926,75.0,5938655232
1693912156.4009378,42.9,5943492608
1693912156.416885,44.4,5946978304
1693912156.43283,100.0,5957316608
1693912156.448789,37.5,5963747328
1693912156.4647255,50.0,5978513408
1693912156.4855297,37.5,5983006720
1693912156.5011606,37.5,5983133696
1693912156.5167866,37.5,5983006720
1693912156.5324097,50.0,5985767424
