Time,CPU Usage (%),RAM Usage
1693865361.6998198,0.0,4525449216
1693865361.717149,12.5,4525445120
1693865361.7329426,14.3,4525920256
1693865361.7487774,11.1,4525940736
1693865361.7645142,12.5,4525502464
1693865361.7804632,12.5,4525568000
1693865361.7964463,50.0,4526497792
1693865361.8119483,12.5,4526743552
1693865361.8273418,12.5,4526964736
1693865361.8433375,12.5,4527505408
1693865361.8689349,25.0,4528676864
1693865361.884482,33.3,4529426432
1693865361.9001052,0.0,4529422336
1693865361.9158206,20.0,4529340416
1693865361.931352,0.0,4529692672
1693865361.9470515,11.1,4529733632
1693865361.9625983,20.0,4530057216
1693865361.9782953,7.7,4530163712
1693865361.9938455,0.0,4530204672
1693865362.009468,0.0,4534616064
1693865362.0250912,0.0,4534632448
1693865362.0407143,0.0,4534644736
1693865362.0568273,25.0,4534607872
1693865362.071996,0.0,4534607872
1693865362.0871878,0.0,4534415360
1693865362.1032326,12.5,4534251520
1693865362.1192226,25.0,4534341632
1693865362.1345925,87.5,4534374400
1693865362.150667,25.0,4534456320
1693865362.1666057,12.5,4534419456
1693865362.1825967,22.2,4534370304
1693865362.198696,75.0,4534513664
1693865362.2146275,50.0,4534591488
1693865362.2306802,50.0,4536684544
1693865362.2465973,37.5,4537774080
1693865362.2626896,25.0,4538273792
1693865362.2786875,25.0,4538519552
1693865362.2946088,25.0,4539981824
1693865362.3106253,25.0,4540669952
1693865362.3265963,25.0,4544045056
1693865362.3425984,37.5,4544499712
1693865362.3586075,62.5,4545044480
1693865362.374596,37.5,4545069056
1693865362.390597,37.5,4546863104
1693865362.405598,62.5,4547768320
1693865362.421598,62.5,4548493312
1693865362.4375982,75.0,4549636096
1693865362.4535983,62.5,4549951488
1693865362.469601,56.2,4550606848
1693865362.4855976,75.0,4551475200
1693865362.5015974,25.0,4552544256
1693865362.5176861,42.9,4549070848
1693865362.533681,33.3,4549849088
1693865362.549596,28.6,4551065600
1693865362.565599,44.4,4551761920
1693865362.5808196,100.0,4562485248
1693865362.59681,12.5,4562714624
1693865362.612735,100.0,4571209728
1693865362.6288044,12.5,4571209728
1693865362.6446571,0.0,4571209728
1693865362.6606843,62.5,4573368320
1693865362.686525,57.1,4573995008
1693865362.7021558,57.1,4574556160
1693865362.717771,44.4,4574629888
1693865362.733324,55.6,4575121408
1693865362.7489495,50.0,4576235520
1693865362.7645726,50.0,4576583680
1693865362.7802815,33.3,4577067008
1693865362.7958932,14.3,4577574912
1693865362.8118348,18.2,4577804288
1693865362.8277292,12.5,4580302848
1693865362.8427296,62.5,4587847680
1693865362.85855,12.5,4589088768
1693865362.8745518,22.2,4590120960
1693865362.8896687,25.0,4592066560
1693865362.9056678,25.0,4595388416
1693865362.9213173,25.0,4595634176
1693865362.9370103,25.0,4595810304
1693865362.9522758,25.0,4597002240
1693865362.9683342,37.5,4600795136
1693865362.9842646,50.0,4604162048
1693865363.000273,12.5,4605288448
1693865363.0163326,15.4,4605665280
1693865363.0322642,27.3,4606865408
1693865363.0476813,14.3,4608241664
1693865363.0632107,14.3,4609925120
1693865363.0789957,36.4,4611473408
1693865363.0942159,0.0,4612952064
1693865363.1102057,14.3,4614860800
1693865363.1262057,10.0,4611018752
1693865363.1422477,25.0,4613414912
1693865363.1689453,8.3,4614893568
1693865363.1846359,25.0,4616605696
1693865363.200253,10.0,4616445952
1693865363.2158985,16.7,4617023488
1693865363.2315083,12.5,4618231808
1693865363.2471342,12.5,4619030528
1693865363.262756,20.0,4619694080
1693865363.278369,6.7,4621066240
1693865363.2940023,16.7,4624863232
1693865363.3095489,30.0,4626259968
1693865363.325186,16.7,4625178624
1693865363.340797,30.0,4625805312
1693865363.3560185,62.5,4625588224
1693865363.3720067,62.5,4626112512
1693865363.3880076,87.5,4625686528
1693865363.4040048,75.0,4626046976
1693865363.4200284,75.0,4626030592
1693865363.4360044,37.5,4627976192
1693865363.4520042,75.0,4638306304
1693865363.468004,25.0,4649058304
1693865363.4840198,100.0,4656369664
1693865363.5000844,25.0,4656762880
1693865363.5160806,12.5,4656762880
1693865363.5320797,18.8,4655845376
1693865363.5480785,20.0,4656472064
1693865363.564098,33.3,4656603136
1693865363.5800052,28.6,4657201152
1693865363.5960732,9.1,4657201152
1693865363.612083,16.7,4657262592
1693865363.6361525,16.7,4657000448
1693865363.6517644,12.5,4657000448
1693865363.6673646,16.7,4656627712
1693865363.6830232,16.7,4626882560
1693865363.6986425,12.5,4626882560
1693865363.7142603,33.3,4626882560
1693865363.7298894,6.7,4626620416
1693865363.7455173,25.0,4626620416
1693865363.7610612,27.3,4629753856
1693865363.7767615,33.3,4629360640
1693865363.7923841,11.1,4629360640
1693865363.8080049,12.5,4629360640
1693865363.8236384,10.0,4629098496
1693865363.8392453,14.3,4629078016
1693865363.8548694,20.0,4629471232
1693865363.8704934,16.7,4629602304
1693865363.886122,11.1,4629602304
1693865363.90175,14.3,4629602304
1693865363.917363,12.5,4629471232
1693865363.932987,20.0,4629471232
1693865363.9485862,15.4,4629864448
1693865363.964245,14.3,4629995520
1693865363.9798656,16.7,4629995520
1693865363.9954941,27.3,4630126592
1693865364.0111094,16.7,4629733376
1693865364.0267246,14.3,4629733376
1693865364.0423396,10.0,4629196800
1693865364.0579915,20.0,4635365376
