Time,CPU Usage (%),RAM Usage
1693842443.431581,12.525,7937244024.233001
1693842443.461696,4.175,7968135267.27625
1693842443.4918106,16.1,7997269224.038594
1693842443.5219254,3.875,8026403180.8009405
1693842443.55204,14.9,8055537137.563287
1693842443.582155,3.575,8084671094.325634
1693842443.6122696,13.85,8289996122.936453
1693842443.6423843,3.35,8495321151.547271
1693842443.6724992,12.95,8700646180.158089
1693842443.702614,3.125,8905971208.76891
1693842443.7327287,12.95,8999939780.421429
1693842443.7628436,3.35,9093908352.073946
1693842443.7929585,13.85,9187876923.726465
1693842443.8230731,3.575,9281845495.378984
1693842443.8531878,12.8,9285452556.692417
1693842443.8833027,2.825,9289059618.005848
1693842443.913417,9.8,9292666679.31928
1693842443.9435322,2.075,9296273740.632713
1693842443.9736469,12.475,9316343799.735664
1693842444.0037618,4.1625,9336413858.838614
1693842444.0338764,20.825,9356483917.941565
1693842444.0639913,6.25,9376553977.044514
1693842444.094106,22.925,9376831443.29939
1693842444.1242208,5.2125,9377108909.554274
1693842444.1543355,18.775,9377386375.80915
1693842444.1844504,4.175,9377663842.064032
1693842444.2145653,17.875,9355744007.928553
1693842444.24468,4.7625,9333824173.793074
1693842444.2747948,20.225,9311904339.657595
1693842444.3049097,5.35,9289984505.522116
1693842444.3350244,21.05,9294423965.600185
1693842444.365139,5.175,9298863425.678259
1693842444.395254,20.35,9303302885.75633
1693842444.4253683,5.0,9307742345.8344
1693842444.4554834,19.175,9296643695.639223
1693842444.485598,4.5875,9285545045.444042
1693842444.515713,17.525,9274446395.248861
1693842444.5458276,4.175,9263347745.053682
1693842444.5759425,22.15,9266214896.354103
1693842444.6060572,6.9,9269082047.654524
1693842444.636172,33.05,9271949198.954948
1693842444.6662867,9.625,9274816350.25537
1693842444.6964016,33.875,9274723861.503744
1693842444.7265162,7.3125,9274631372.752115
1693842444.7566311,24.625,9274538884.00049
1693842444.7867458,5.0,9274446395.248861
1693842444.816861,15.0,9285637534.195667
1693842444.846975,2.5,9296828673.142475
1693842444.8770902,5.0,9308019812.089281
1693842444.907205,0.0,9319210951.036085
1693842444.9373198,1.775,9308852210.853918
