Time,CPU Usage (%),RAM Usage
1693842024.431581,66.3525,7657331835.797504
1693842024.4749386,66.3525,8223485132.985559
1693842024.5182962,73.575,8268273527.324292
1693842024.561654,71.14500000000001,8227334135.624044
1693842024.6050117,67.97250000000001,8214737399.716275
1693842024.6483693,70.2,8219986039.677845
1693842024.691727,61.4925,8221560631.666316
1693842024.7350848,72.2925,8272122529.962777
1693842024.7784424,65.1375,8449001696.667697
1693842024.8218,65.1375,8627105546.03032
1693842024.8651576,67.97250000000001,8812382536.673752
1693842024.9085152,64.1925,8971941191.505491
1693842024.951873,62.8425,9002033393.951826
1693842024.995231,73.575,8982438471.42863
1693842025.0385883,67.97250000000001,8988037020.720972
1693842025.081946,76.005,9311003333.022934
1693842025.1253035,66.3525,9435221145.446766
1693842025.1686614,65.1375,8167149730.73137
1693842025.212019,67.97250000000001,8178696738.646825
1693842025.2553766,64.1925,8035408867.695955
1693842025.2987342,67.97250000000001,7967176548.19554
1693842025.342092,56.7,8346653217.417077
1693842025.3854496,62.8425,8372721462.559543
1693842025.4288073,63.45,8413135990.263634
1693842025.4721649,63.45,8496589365.652603
1693842025.5155227,62.3025,8520908064.1412115
1693842025.5588803,65.1375,8520033290.814284
1693842025.602238,64.1925,8529130933.414339
1693842025.6455956,64.1925,8555199178.556804
1693842025.6889534,63.45,8560447818.518375
1693842025.732311,66.3525,9055744476.225231
1693842025.7756686,70.2,9113129606.471733
1693842025.8190262,82.0125,9234198234.918621
1693842025.8623838,90.45,9443094105.389122
1693842025.9057417,71.685,9803325761.418232
1693842025.9490993,66.3525,8292942135.143673
1693842025.992457,65.1375,8339829985.467035
1693842026.0358143,70.2,8307288417.705299
1693842026.0791724,76.005,9005882396.590311
1693842026.12253,67.97250000000001,9014280220.528824
1693842026.1658876,56.7,9022503089.80195
1693842026.2092452,66.3525,9064667164.159899
1693842026.2526028,62.8425,9077963718.72921
1693842026.295961,62.3025,9207780080.445385
1693842026.3393185,73.575,9287734362.526638
1693842026.382676,63.45,9616474178.78633
1693842026.4260335,73.575,9827119595.910685
1693842026.469391,79.17750000000001,9685756226.279058
1693842026.512749,90.45,9685406316.948286
1693842026.5561066,79.17750000000001,10309819517.709772
1693842026.5994642,82.0125,10623863142.077063
1693842026.6428218,68.985,10748255909.16628
1693842026.6861796,73.575,10722887482.685356
1693842026.7295372,62.8425,9092659910.621609
1693842026.7728949,65.1375,9079013446.721525
1693842026.8162525,71.685,9058718705.536785
1693842026.8596103,61.4925,9091435227.96391
1693842026.902968,76.005,9146196038.229626
1693842026.9463255,64.1925,9170689691.383621
1693842026.9896832,66.3525,9181186971.30676
1693842027.0330408,73.575,9243295877.518677
1693842027.0763986,73.575,9543518083.3205
1693842027.1197562,70.2,9568186691.139881
1693842027.1631138,63.45,9596179437.60159
1693842027.2064714,67.97250000000001,9550516269.935928
1693842027.2498293,73.575,9521648750.14729
1693842027.293187,73.575,9547542040.624372
1693842027.3365445,107.325,9902700011.357298
1693842027.379902,66.3525,8669269620.388268
1693842027.42326,66.3525,8847373469.750887
1693842027.4666176,64.1925,8874491442.885668
1693842027.5099752,62.8425,8777216648.93123
1693842027.5533328,73.575,8778791240.919703
1693842027.5966904,64.1925,8791038067.496698
1693842027.6400485,61.89750000000001,8836176371.166204
1693842027.683406,65.1375,9079888220.048454
