Time,CPU Usage (%),RAM Usage
1693900643.34628,0.0,7500258439.33184
1693900643.34628,0.0,7500328071.33184
1693900643.34628,0.0,7500336263.33184
1693900643.34628,0.0,7500364935.33184
1693900643.34628,0.0,7500401799.33184
1693900643.34628,0.0,7500463239.33184
1693900643.34628,0.0,7500524679.33184
1693900643.34628,0.0,7500532871.33184
1693900643.34628,0.0,7500594311.33184
1693900643.34628,0.0,7500659847.33184
1693900643.34628,0.0,7500688519.33184
1693900643.34628,0.0,7500745863.33184
1693900643.34628,0.0,7500770439.33184
1693900643.34628,0.0,7500795015.33184
1693900643.34628,0.0,7500795015.33184
1693900643.34628,0.0,7500819591.33184
1693900643.34628,0.0,7500848263.33184
1693900643.34628,0.0,7500872839.33184
1693900643.34628,0.0,7500897415.33184
1693900643.34628,0.0,7500938375.33184
1693900643.34628,0.0,7500983431.33184
1693900643.34628,0.0,7501008007.33184
1693900643.34628,0.0,7501061255.33184
1693900643.34628,0.0,7501126791.33184
1693900643.34628,0.0,7501175943.33184
1693900643.34628,0.0,7501241479.33184
1693900643.34628,0.0,7501298823.33184
1693900643.34628,0.0,7501319303.33184
1693900643.34628,0.0,7501372551.33184
1693900643.34628,0.0,7501421703.33184
1693900643.34628,0.0,7501429895.33184
1693900643.34628,0.0,7501446279.33184
1693900643.34628,0.0,7501458567.33184
1693900643.34628,0.0,7501462663.33184
1693900643.34628,0.0,7501515911.33184
1693900643.34628,0.0,7501540487.33184
1693900643.34628,0.0,7501610119.33184
1693900643.34628,0.0,7501675655.33184
1693900643.34628,0.0,7501782151.33184
1693900643.34628,0.0,7501819015.33184
1693900643.34628,0.0,7501896839.33184
1693900643.34628,0.0,7501962375.33184
1693900643.34628,0.0,7501982855.33184
1693900643.34628,0.0,7502048391.33184
1693900643.34628,0.0,7502085255.33184
1693900643.34628,0.0,7502122119.33184
1693900643.34628,0.0,7502187655.33184
1693900643.34628,0.0,7502240903.33184
1693900643.34628,0.0,7502318727.33184
1693900643.34628,0.0,7502417031.33184
1693900643.34628,0.0,7502515335.33184
1693900643.34628,0.0,7502580871.33184
1693900643.34628,0.0,7502646407.33184
1693900643.34628,0.0,7502711943.33184
1693900643.34628,0.0,7502777479.33184
1693900643.34628,0.0,7502855303.33184
1693900643.34628,0.0,7502969991.33184
1693900643.34628,0.0,7503027335.33184
1693900643.34628,0.0,7503060103.33184
1693900643.34628,0.0,7503080583.33184
1693900643.34628,0.0,7503117447.33184
1693900643.34628,0.0,7503158407.33184
1693900643.34628,0.0,7503170695.33184
1693900643.34628,0.0,7503191175.33184
1693900643.34628,0.0,7503232135.33184
1693900643.34628,0.0,7503268999.33184
1693900643.34628,0.0,7503268999.33184
1693900643.34628,0.0,7503309959.33184
1693900643.34628,0.0,7503342727.33184
1693900643.34628,0.0,7503342727.33184
1693900643.34628,0.0,7503375495.33184
1693900643.34628,0.0,7503408263.33184
1693900643.34628,0.0,7503465607.33184
1693900643.34628,0.0,7503506567.33184
1693900643.34628,0.0,7503551623.33184
1693900643.34628,0.0,7503617159.33184
1693900643.34628,0.0,7503625351.33184
1693900643.34628,0.0,7503658119.33184
1693900643.34628,0.0,7503694983.33184
1693900643.34628,0.0,7503715463.33184
1693900643.34628,0.0,7503740039.33184
1693900643.34628,0.0,7503826055.33184
1693900643.34628,0.0,7503867015.33184
1693900643.34628,0.0,7503907975.33184
1693900643.34628,0.0,7503965319.33184
1693900643.34628,0.0,7503993991.33184
1693900643.34628,0.0,7504030855.33184
1693900643.34628,0.0,7504100487.33184
1693900643.34628,0.0,7504145543.33184
1693900643.34628,0.0,7504145543.33184
1693900643.34628,0.0,7504170119.33184
1693900643.34628,0.0,7504206983.33184
1693900643.34628,0.0,7504268423.33184
1693900643.34628,0.0,7504272519.33184
1693900643.34628,0.0,7504317575.33184
1693900643.34628,0.0,7504379015.33184
1693900643.34628,0.0,7504383111.33184
1693900643.34628,0.0,7504452743.33184
1693900643.34628,0.0,7504608391.33184
1693900643.34628,0.0,7504739463.33184
1693900643.34628,0.0,7504804999.33184
1693900643.34628,0.0,7504891015.33184
1693900643.34628,0.0,7505001607.33184
1693900643.34628,0.0,7505067143.33184
1693900643.34628,0.0,7505132679.33184
1693900643.34628,0.0,7505198215.33184
1693900643.34628,0.0,7505267847.33184
1693900643.34628,0.0,7505341575.33184
1693900643.34628,0.0,7505423495.33184
1693900643.34628,0.0,7505521799.33184
1693900643.34628,0.0,7505579143.33184
1693900643.34628,0.0,7505640583.33184
1693900643.34628,0.0,7505681543.33184
1693900643.34628,0.0,7505751175.33184
1693900643.34628,0.0,7505800327.33184
1693900643.34628,0.0,7505919111.33184
1693900643.34628,0.0,7506017415.33184
1693900643.34628,0.0,7506066567.33184
1693900643.34628,0.0,7506119815.33184
1693900643.34628,0.0,7506164871.33184
1693900643.34628,0.0,7506197639.33184
1693900643.34628,0.0,7506197639.33184
1693900643.34628,0.0,7506267271.33184
1693900643.34628,0.0,7506332807.33184
1693900643.34628,0.0,7506398343.33184
1693900643.34628,0.0,7506447495.33184
1693900643.34628,0.0,7506463879.33184
1693900643.34628,0.0,7506496647.33184
1693900643.34628,0.0,7506562183.33184
1693900643.34628,0.0,7506627719.33184
1693900643.34628,0.0,7506656391.33184
1693900643.34628,0.0,7506693255.33184
1693900643.34628,0.0,7506758791.33184
1693900643.34628,0.0,7506824327.33184
1693900643.34628,0.0,7506885767.33184
1693900643.34628,0.0,7506885767.33184
1693900643.34628,0.0,7506922631.33184
1693900643.34628,0.0,7506951303.33184
1693900643.34628,0.0,7507008647.33184
1693900643.34628,0.0,7507033223.33184
1693900643.34628,0.0,7507057799.33184
1693900643.34628,0.0,7507070087.33184
1693900643.34628,0.0,7507106951.33184
1693900643.34628,0.0,7507143815.33184
1693900643.34628,0.0,7507164295.33184
1693900643.34628,0.0,7507188871.33184
1693900643.34628,0.0,7507242119.33184
1693900643.34628,0.0,7507278983.33184
1693900643.34628,0.0,7507283079.33184
1693900643.34628,0.0,7507328135.33184
1693900643.34628,0.0,7507356807.33184
1693900643.34628,0.0,7507414151.33184
1693900643.34628,0.0,7507479687.33184
1693900643.34628,0.0,7507537031.33184
1693900643.34628,0.0,7507549319.33184
1693900643.34628,0.0,7507594375.33184
1693900643.34628,0.0,7507659911.33184
1693900643.34628,0.0,7507696775.33184
1693900643.34628,0.0,7507729543.33184
1693900643.34628,0.0,7507754119.33184
1693900643.34628,0.0,7507795079.33184
1693900643.34628,0.0,7507926151.33184
1693900643.34628,0.0,7507991687.33184
1693900643.34628,0.0,7508053127.33184
1693900643.34628,0.0,7508061319.33184
1693900643.34628,0.0,7508122759.33184
1693900643.34628,0.0,7508188295.33184
1693900643.34628,0.0,7508253831.33184
1693900643.34628,0.0,7508323463.33184
1693900643.34628,0.0,7508364423.33184
1693900643.34628,0.0,7508384903.33184
1693900643.34628,0.0,7508434055.33184
1693900643.34628,0.0,7508499591.33184
1693900643.34628,0.0,7508524167.33184
1693900643.34628,0.0,7508589703.33184
1693900643.34628,0.0,7508651143.33184
1693900643.34628,0.0,7508688007.33184
1693900643.34628,0.0,7508708487.33184
1693900643.34628,0.0,7508769927.33184
1693900643.34628,0.0,7508835463.33184
1693900643.34628,0.0,7509044359.33184
1693900643.34628,0.0,7509109895.33184
1693900643.3619032,42.9,7510154375.33184
1693900643.3619032,0.0,7510277255.33184
1693900643.3619032,0.0,7510334599.33184
1693900643.3619032,0.0,7510396039.33184
1693900643.3619032,0.0,7510436999.33184
1693900643.3619032,0.0,7510498439.33184
