Time,CPU Usage (%),RAM Usage
1693904724.6990623,0.0,8006399934.070784
1693904724.7146854,25.0,8007079870.070784
1693904724.7303095,16.7,8007931838.070784
1693904724.7460015,10.0,8011106238.070784
1693904724.7616248,16.7,8012232638.070784
1693904724.7772489,10.0,8012687294.070784
1693904724.7928765,11.1,8012761022.070784
1693904724.808497,12.5,8013096894.070784
1693904724.8241282,12.5,8013203390.070784
1693904724.8397515,12.5,8012076990.070784
1693904724.855371,14.3,8012457918.070784
1693904724.8709884,8.3,8012691390.070784
1693904724.8865435,25.0,8013035454.070784
1693904724.902195,16.7,8014440382.070784
1693904724.9178233,14.3,8016357310.070784
1693904724.933423,14.3,8018216894.070784
1693904724.949036,12.5,8021911486.070784
1693904724.964659,14.3,8024721342.070784
1693904724.980292,11.1,8027600830.070784
1693904724.9959772,18.2,8031692734.070784
1693904725.011597,16.7,8035522494.070784
1693904725.0272229,12.5,8035743678.070784
1693904725.0428448,9.1,8037550014.070784
1693904725.0584712,25.0,8035035070.070784
1693904725.074098,12.5,8035268542.070784
1693904725.0897262,14.3,8036034494.070784
1693904725.1053374,12.5,8034191294.070784
1693904725.120968,12.5,8034322366.070784
1693904725.1365852,12.5,8034322366.070784
1693904725.152213,12.5,8033040318.070784
1693904725.167761,9.1,8032815038.070784
1693904725.1833842,12.5,8032815038.070784
1693904725.199009,60.0,8032745406.070784
1693904725.2146451,37.5,8054122430.070784
1693904725.230255,33.3,8064726974.070784
1693904725.245878,30.0,8076941246.070784
1693904725.2615016,25.0,8100341694.070784
1693904725.2771246,25.0,8107792318.070784
1693904725.2927482,37.5,8104191934.070784
1693904725.3084383,16.7,8125683646.070784
1693904725.3240638,25.0,8136906686.070784
1693904725.339687,25.0,8148150206.070784
1693904725.3553188,25.0,8167040958.070784
1693904725.3708649,12.5,8174753726.070784
1693904725.3865569,25.0,8175347646.070784
1693904725.4021823,25.0,8179951550.070784
1693904725.4177709,20.0,8192391102.070784
1693904725.4334283,25.0,8209725374.070784
1693904725.448989,12.5,8222681022.070784
1693904725.4646072,50.0,8232581054.070784
1693904725.4803011,33.3,8246736830.070784
1693904725.4958963,25.0,8263497662.070784
1693904725.511475,25.0,8274786238.070784
1693904725.5271094,25.0,8287172542.070784
1693904725.5428004,33.3,8304154558.070784
1693904725.558421,20.0,8310650814.070784
1693904725.5740378,28.6,8312588222.070784
