Time,CPU Usage (%),RAM Usage
1693900820.5851932,14.3,7711950556.943614
1693900820.6008158,40.0,7712066064.143614
1693900820.6164396,11.1,7712279875.343614
1693900820.632062,25.0,7714170998.543614
1693900820.6476862,25.0,7716643344.143614
1693900820.6633089,40.0,7717954473.743614
1693900820.6789324,16.7,7718098243.343614
1693900820.6945558,40.0,7718186716.943614
1693900820.7101817,22.2,7718320656.143614
1693900820.725803,16.7,7714291420.943614
1693900820.7414367,28.6,7714163625.743614
1693900820.7570488,22.2,7714236124.943614
1693900820.7726724,50.0,7715134377.743614
1693900820.7882955,12.5,7717112745.743614
1693900820.803919,30.0,7718538153.743614
1693900820.8195426,30.0,7719379881.743614
1693900820.8351738,40.0,7719914409.743614
1693900820.8507905,25.0,7719727632.143614
1693900820.8664124,28.6,7720200720.143614
1693900820.8820367,11.1,7721280835.343614
1693900820.897659,25.0,7717945872.143614
1693900820.9132824,25.0,7718946115.343614
1693900820.9289052,28.6,7719694454.543614
1693900820.9445293,28.6,7720077840.143614
1693900820.960152,22.2,7721510620.943614
1693900820.975775,22.2,7722843868.943614
1693900820.9913998,22.2,7722539126.543614
1693900821.007022,33.3,7722453110.543614
1693900821.0226452,12.5,7723039248.143614
1693900821.038269,18.2,7724167286.543614
1693900821.053893,22.2,7725404688.143614
1693900821.0695152,37.5,7723083484.943614
1693900821.0851398,33.3,7723183017.743614
1693900821.100762,28.6,7723508649.743614
1693900821.116385,12.5,7723732291.343614
1693900821.1320086,21.4,7724125507.343614
1693900821.147632,40.0,7723702800.143614
1693900821.1632547,20.0,7723807248.143614
1693900821.1788783,14.3,7723850256.143614
1693900821.194502,40.0,7725133123.343614
1693900821.210135,40.0,7727224540.943614
1693900821.2257552,28.6,7732916342.543614
1693900821.2413726,20.0,7732789776.143614
1693900821.2569964,42.9,7737693916.943614
1693900821.2726192,33.3,7739371228.943614
1693900821.2886412,70.0,7745813827.343614
1693900821.3036456,37.5,7746376617.743614
1693900821.3196454,28.6,7749559209.743614
1693900821.334641,14.3,7751438044.943614
1693900821.3593054,20.0,7759175798.543614
1693900821.3749287,50.0,7763641257.743614
1693900821.3905523,16.7,7764228624.143614
1693900821.4061763,28.6,7769411702.543614
1693900821.4217994,28.6,7773761654.543614
1693900821.4374316,10.0,7777863388.943614
1693900821.4530458,50.0,7782773673.743614
1693900821.4686692,20.0,7787118710.543614
1693900821.4842942,25.0,7787306716.943614
1693900821.4999166,30.0,7788759158.543614
1693900821.515319,62.5,7793451945.743614
1693900821.531324,12.5,7797108854.543614
1693900821.5590296,37.5,7797086736.143614
1693900821.5746627,40.0,7802594217.743614
1693900821.590283,22.2,7809857654.543614
1693900821.605898,28.6,7812729360.143614
1693900821.621522,25.0,7817127235.343614
1693900821.637145,25.0,7823959363.343614
1693900821.6527722,28.6,7827085430.543614
1693900821.6683924,18.2,7828625116.943614
1693900821.6840162,50.0,7830984412.943614
1693900821.6996398,22.2,7831527542.543614
1693900821.7152708,20.0,7834678185.743614
1693900821.7308936,22.2,7839041654.543614
1693900821.7465825,8.3,7843408809.743614
1693900821.762215,50.0,7843563638.543614
1693900821.7778254,33.3,7847261097.743614
1693900821.7934482,16.7,7850954870.543614
1693900821.809094,12.5,7855685750.543614
1693900821.8247027,14.3,7858691395.343614
1693900821.8403175,28.6,7861893648.143614
1693900821.8559418,33.3,7866356649.743614
1693900821.8715668,25.0,7872232771.343614
1693900821.8871198,25.0,7872468700.943614
1693900821.9027429,30.0,7869852585.743614
1693900821.918366,30.0,7869888220.943614
1693900821.934059,40.0,7869889449.743614
1693900821.9496129,33.3,7869992668.943614
1693900821.9652357,42.9,7869988982.543614
1693900821.9809346,16.7,7872753782.543614
1693900821.9965506,18.2,7877681270.543614
1693900822.0121727,25.0,7881856732.943614
1693900822.0278034,28.6,7886628163.343614
1693900822.043435,25.0,7883396419.343614
1693900822.059055,28.6,7887779548.943614
1693900822.0746734,25.0,7891427856.143614
