Time,CPU Usage (%),RAM Usage
1693865682.313589,28.6,7576660678.404997
1693865682.317589,0.0,7576681568.004997
1693865682.3327236,0.0,7577004742.404997
1693865682.3487124,0.0,7577324230.404997
1693865682.3647122,11.1,7579220268.8049965
1693865682.3807418,11.1,7579958777.604997
1693865682.3967116,20.0,7580403603.204997
1693865682.4127204,16.7,7580524025.604997
1693865682.4287205,37.5,7581181433.604997
1693865682.4447885,12.5,7581908883.204997
1693865682.460712,75.0,7582449555.204997
1693865682.4767206,25.0,7582130067.204997
1693865682.492784,25.0,7582933702.404997
1693865682.5087123,0.0,7583210182.404997
1693865682.5247836,12.5,7583297427.204997
1693865682.5407126,0.0,7583320774.404997
1693865682.5568268,12.5,7583208953.604997
1693865682.5728266,12.5,7583581280.004997
1693865682.5888371,12.5,7583506323.204997
1693865682.6049426,12.5,7583863904.004997
1693865682.6209514,14.3,7584185849.604997
1693865682.636943,22.2,7584250976.004997
1693865682.6529436,25.0,7584499193.604997
1693865682.6690135,25.0,7584528684.8049965
1693865682.684509,0.0,7584597497.604997
1693865682.7005086,25.0,7584642963.204997
1693865682.7164772,25.0,7584893638.404997
1693865682.7324717,37.5,7584561862.404997
1693865682.748474,12.5,7584425465.604997
1693865682.764467,12.5,7584553260.8049965
1693865682.780471,12.5,7584419321.604997
1693865682.7964053,12.5,7584441440.004997
1693865682.8120782,12.5,7584972281.604997
1693865682.8270783,12.5,7585124652.8049965
1693865682.8420763,12.5,7585216812.8049965
1693865682.858068,12.5,7586837600.004997
1693865682.8740788,25.0,7588922873.604997
1693865682.889068,25.0,7588754528.004997
1693865682.9041505,44.4,7588755756.8049965
1693865682.9200678,12.5,7588798764.8049965
1693865682.936067,62.5,7590032480.004997
1693865682.9511435,50.0,7591280940.8049965
1693865682.9671478,12.5,7595001747.204997
1693865682.9830976,50.0,7595469920.004997
1693865682.999137,12.5,7601242822.404997
1693865683.0150745,12.5,7605100025.604997
1693865683.0311067,25.0,7608519776.004997
1693865683.0471509,12.5,7609802643.204997
1693865683.063067,37.5,7614682208.004997
1693865683.0790677,28.6,7617639929.604997
1693865683.0950668,11.1,7622528096.004997
1693865683.110067,33.3,7625624672.004997
1693865683.126067,22.2,7628946118.404997
1693865683.142067,11.1,7634313516.8049965
1693865683.1580682,33.3,7633813395.204997
1693865683.174067,87.5,7638296057.604997
1693865683.1900673,25.0,7641435641.604997
1693865683.2050798,37.5,7645603731.204997
1693865683.2211025,44.4,7647982688.004997
1693865683.2370682,12.5,7653358688.004997
1693865683.253068,12.5,7657676691.204997
1693865683.2691507,12.5,7662133548.8049965
1693865683.285067,37.5,7662139692.8049965
1693865683.300076,20.0,7666860742.404997
1693865683.3160682,10.0,7671811577.604997
1693865683.3320675,11.1,7672704915.204997
1693865683.3480694,14.3,7677234272.004997
1693865683.3640692,14.3,7682698745.604997
1693865683.3800695,12.5,7687401363.204997
1693865683.3960688,14.3,7692121184.004997
1693865683.412069,18.2,7692127328.004997
1693865683.4359808,14.3,7700436473.604997
1693865683.451604,12.5,7705185785.604997
1693865683.4672935,11.1,7707607750.404997
1693865683.4829206,50.0,7713964332.8049965
1693865683.498543,12.5,7716945401.604997
1693865683.5140955,28.6,7717278406.404997
1693865683.5297606,12.5,7723693971.204997
1693865683.5454135,14.3,7727457785.604997
1693865683.5610435,11.1,7731636934.404997
1693865683.5765903,25.0,7732269766.404997
1693865683.5921433,12.5,7730830841.604997
1693865683.6081347,37.5,7730765715.204997
1693865683.624135,25.0,7730714105.604997
1693865683.6401355,37.5,7731044652.8049965
1693865683.6551666,25.0,7737289414.404997
1693865683.6711826,12.5,7741391148.8049965
1693865683.6871347,62.5,7745646483.204997
1693865683.7031367,37.5,7751334598.404997
1693865683.719164,33.3,7756542252.8049965
1693865683.7347045,37.5,7751860524.8049965
1693865683.7504742,25.0,7752575686.404997
1693865683.7664745,12.5,7751749932.8049965
1693865683.782475,33.3,7751688492.8049965
1693865683.7984746,16.7,7751032313.604997
1693865683.8145242,11.1,7750957356.8049965
1693865683.830524,11.1,7750999136.004997
1693865683.846524,12.5,7750999136.004997
1693865683.8625238,25.0,7750921721.604997
1693865683.878608,14.3,7750565369.604997
1693865683.894608,11.1,7750476896.004997
1693865683.9098048,16.7,7750427744.004997
1693865683.9357605,10.0,7750388422.404997
1693865683.951386,12.5,7750409312.004997
1693865683.9670165,14.3,7751038457.604997
1693865683.9826343,10.0,7750448633.604997
1693865683.9982574,16.7,7750953670.404997
1693865684.0138862,20.0,7750983161.604997
1693865684.0295105,7.1,7751024940.8049965
1693865684.04513,10.0,7751108499.204997
1693865684.0607526,25.0,7751203116.8049965
1693865684.076379,20.0,7751435360.004997
1693865684.0919952,8.3,7751615993.604997
1693865684.1071372,11.1,7751731500.8049965
1693865684.127408,25.0,7753878214.404997
1693865684.1434915,10.0,7752347129.604997
1693865684.159408,50.0,7752572000.004997
1693865684.175419,25.0,7752771065.604997
1693865684.1914191,25.0,7752857081.604997
1693865684.207419,62.5,7752857081.604997
1693865684.2224784,28.6,7754856339.204997
1693865684.2384098,11.1,7753086867.204997
1693865684.254453,12.5,7753888044.8049965
1693865684.2704537,12.5,7753370720.004997
1693865684.2864535,12.5,7753391609.604997
1693865684.302458,16.7,7754191558.404997
1693865684.3184528,12.5,7754275116.8049965
1693865684.3344526,20.0,7753666860.8049965
1693865684.350453,28.6,7754436089.604997
1693865684.366453,22.2,7753835206.404997
1693865684.382453,25.0,7754466809.604997
1693865684.3984528,28.6,7754062534.404997
1693865684.4137752,22.2,7753792198.404997
1693865684.429775,12.5,7753766393.604997
1693865684.4457753,25.0,7753786054.404997
1693865684.4617755,62.5,7753784825.604997
1693865684.4777703,37.5,7754389395.204997
1693865684.4937768,37.5,7757248812.8049965
1693865684.5098383,12.5,7755604678.404997
1693865684.525767,12.5,7756120774.404997
1693865684.5417666,12.5,7756074080.004997
1693865684.557767,12.5,7755406841.604997
1693865684.5737665,12.5,7755368748.8049965
1693865684.5887687,33.3,7755360147.204997
1693865684.6047685,12.5,7755362604.8049965
1693865684.6207695,25.0,7755812345.604997
1693865684.6367695,12.5,7755222521.604997
1693865684.6527689,25.0,7755390867.204997
1693865684.6688397,25.0,7755644000.004997
1693865684.6847768,12.5,7755002566.404997
1693865684.700848,25.0,7755002566.404997
1693865684.7167754,12.5,7755002566.404997
1693865684.7327754,25.0,7755495315.204997
1693865684.7487755,12.5,7754857568.004997
1693865684.763594,12.5,7755372435.204997
1693865684.7785933,12.5,7754724857.604997
1693865684.7945936,12.5,7755238496.004997
1693865684.8105938,12.5,7755116844.8049965
1693865684.826594,12.5,7753326483.204997
1693865684.842594,37.5,7739428755.204997
1693865684.8585944,25.0,7729078572.8049965
1693865684.8745935,25.0,7713434720.004997
1693865684.8905938,25.0,7695945209.604997
1693865684.9065936,25.0,7678615443.204997
1693865684.9225938,43.8,7665102329.604997
1693865684.938594,25.0,7649720211.204997
1693865684.954594,25.0,7634174662.404997
1693865684.9705946,25.0,7618095814.404997
1693865684.9865935,12.5,7616369350.404997
1693865685.0025954,12.5,7601176467.204997
1693865685.0185945,12.5,7605768492.8049965
1693865685.0345943,12.5,7610705811.204997
1693865685.0505948,12.5,7613444806.404997
1693865685.0665958,25.0,7617743148.8049965
1693865685.0825956,12.5,7623613126.404997
1693865685.0985963,25.0,7621552428.8049965
1693865685.114596,42.9,7625523910.404997
1693865685.1305964,22.2,7628764256.004997
1693865685.146596,25.0,7632465401.604997
1693865685.161596,12.5,7638035552.004997
1693865685.177597,37.5,7637164332.8049965
1693865685.1935966,62.5,7641742841.604997
1693865685.2095964,25.0,7645356742.404997
1693865685.225596,55.6,7649212716.8049965
1693865685.2415955,25.0,7649304876.8049965
1693865685.2575965,12.5,7654746003.204997
1693865685.273596,12.5,7659086124.8049965
1693865685.2895963,12.5,7659884844.8049965
1693865685.3055952,12.5,7664382252.8049965
1693865685.3216343,12.5,7669279020.8049965
1693865685.3375957,12.5,7674609555.204997
1693865685.3535948,25.0,7679210182.404997
1693865685.369596,25.0,7683072300.8049965
1693865685.3856676,25.0,7687607801.604997
1693865685.4016676,12.5,7686012819.204997
1693865685.4176643,42.9,7690998060.8049965
1693865685.4336183,70.0,7695254624.004997
1693865685.449596,28.6,7700017452.8049965
1693865685.465597,11.1,7704631596.8049965
1693865685.4816663,25.0,7708493715.204997
1693865685.496668,37.5,7711350675.204997
1693865685.5125968,25.0,7709008582.404997
1693865685.528668,25.0,7714318227.204997
1693865685.5445962,25.0,7718603052.8049965
1693865685.5605948,33.3,7718712416.004997
1693865685.576596,12.5,7722803091.204997
1693865685.5925963,12.5,7729036793.604997
1693865685.6086557,25.0,7730687072.004997
1693865685.6245968,12.5,7730680928.004997
1693865685.6405945,25.0,7730701817.604997
1693865685.6555967,25.0,7730701817.604997
1693865685.6715944,100.0,7730722707.204997
1693865685.6875944,25.0,7734241990.404997
1693865685.7035944,75.0,7738024236.8049965
1693865685.719594,35.3,7742671558.404997
1693865685.7355945,16.7,7747799340.8049965
1693865685.7516654,28.6,7746619692.8049965
1693865685.7675943,9.1,7750533420.8049965
1693865685.783594,14.3,7754485241.604997
1693865685.7995942,14.3,7760752121.604997
1693865685.8155942,12.5,7766013843.204997
1693865685.8315945,22.2,7764415174.404997
1693865685.8475993,11.1,7768526739.204997
1693865685.8635995,14.3,7773776172.8049965
1693865685.8795996,22.2,7779938604.8049965
1693865685.8955977,12.5,7778165446.404997
1693865685.911555,25.0,7779728480.004997
1693865685.9275546,12.5,7776547116.8049965
1693865685.9425547,25.0,7775639033.604997
1693865685.958557,37.5,7773547616.004997
1693865685.9745555,44.4,7774154643.204997
1693865685.990556,12.5,7777801721.604997
1693865686.005555,12.5,7774268921.604997
1693865686.0206048,12.5,7769966892.8049965
1693865686.0366056,12.5,7770238457.604997
1693865686.0526173,12.5,7770387142.404997
1693865686.068603,12.5,7768537798.404997
1693865686.0837955,37.5,7767903737.604997
1693865686.0997355,12.5,7767951660.8049965
1693865686.1157956,25.0,7769588422.404997
1693865686.131737,28.6,7771043321.604997
1693865686.1477346,22.2,7771328403.204997
1693865686.1637354,25.0,7776427923.204997
1693865686.1797974,12.5,7774119008.004997
1693865686.1957347,12.5,7774307014.404997
1693865686.2117372,12.5,7769238214.404997
1693865686.2277362,25.0,7769236985.604997
1693865686.2427256,12.5,7763477600.004997
1693865686.2577262,12.5,7754087110.404997
1693865686.2737362,12.5,7753605420.8049965
1693865686.2897265,12.5,7753203603.204997
1693865686.3057258,12.5,7752557254.404997
1693865686.3217633,12.5,7754245625.604997
1693865686.337727,12.5,7751430444.8049965
1693865686.3531048,12.5,7749842835.204997
1693865686.3690047,25.0,7748301920.004997
1693865686.385074,25.0,7749304620.8049965
1693865686.401015,25.0,7749343942.404997
1693865686.417005,62.5,7753074579.204997
1693865686.4330747,37.5,7749359916.8049965
1693865686.4490798,42.9,7750720198.404997
1693865686.4650135,20.0,7751348115.204997
1693865686.4810753,62.5,7751447648.004997
1693865686.4970756,25.0,7749404153.604997
1693865686.5130742,25.0,7751294048.004997
1693865686.5290742,12.5,7736934291.204997
1693865686.545013,12.5,7735631763.204997
1693865686.561014,12.5,7733485049.604997
1693865686.5770133,12.5,7734040467.204997
1693865686.5930133,12.5,7734686816.004997
1693865686.6090164,12.5,7735707948.8049965
1693865686.6250043,12.5,7733187680.004997
1693865686.641014,25.0,7730266822.404997
1693865686.6570055,31.2,7721580435.204997
1693865686.672306,0.0,7721001670.404997
1693865686.6883056,37.5,7722891564.8049965
1693865686.7043073,37.5,7725258233.604997
1693865686.7203095,37.5,7725803820.8049965
1693865686.7363057,12.5,7722992326.404997
1693865686.752311,25.0,7723223340.8049965
1693865686.7683885,8.3,7713255315.204997
1693865686.784378,25.0,7714606995.204997
1693865686.800378,9.1,7715146438.404997
