Time,CPU Usage (%),RAM Usage
1693904603.929618,0.0,7479685545.984
1693904603.942574,25.0,7479716265.984
1693904603.958521,16.7,7479768489.984
1693904603.9744673,12.5,7479587241.984
1693904603.9904144,20.0,7479583145.984
1693904604.006361,25.0,7479579049.984
1693904604.0223074,28.6,7479575977.984
1693904604.038261,33.3,7479556521.984
1693904604.0540187,0.0,7479473577.984
1693904604.0692906,14.3,7480219049.984
1693904604.0853195,55.6,7479717289.984
1693904604.1011844,22.2,7479723433.984
1693904604.1167538,0.0,7479735721.984
1693904604.1326618,20.0,7481284009.984
1693904604.1494925,11.1,7487421865.984
1693904604.165439,12.5,7485872553.984
1693904604.181386,12.5,7485219241.984
1693904604.1973326,33.3,7484338601.984
1693904604.2124412,12.5,7486024105.984
1693904604.227628,12.5,7486865833.984
1693904604.243265,12.5,7484268969.984
1693904604.2592502,25.0,7483977129.984
1693904604.274995,16.7,7483930025.984
1693904604.2909336,20.0,7481614761.984
1693904604.306891,25.0,7481424297.984
1693904604.3229918,62.5,7477675433.984
1693904604.3389387,12.5,7476362665.984
1693904604.354885,37.5,7476007337.984
1693904604.370832,25.0,7476007337.984
1693904604.385782,25.0,7477535145.984
1693904604.4007318,12.5,7477671337.984
1693904604.416679,12.5,7477717417.984
1693904604.4326258,12.5,7478671785.984
1693904604.4485717,50.0,7478180265.984
1693904604.4645193,50.0,7478164905.984
1693904604.479475,33.3,7478161833.984
1693904604.4944198,25.0,7477958057.984
1693904604.5103655,37.5,7477953961.984
1693904604.5263114,55.6,7482620329.984
1693904604.541262,37.5,7483826601.984
1693904604.5562248,25.0,7483589033.984
1693904604.572158,37.5,7483669929.984
1693904604.588105,66.7,7483380137.984
1693904604.6040587,66.7,7481285033.984
1693904604.6199985,25.0,7480604073.984
1693904604.6359446,25.0,7478825385.984
1693904604.6518917,37.5,7478793641.984
1693904604.667838,25.0,7478556073.984
1693904604.6837878,25.0,7477142953.984
1693904604.6997318,25.0,7475987881.984
1693904604.715685,44.4,7474489769.984
1693904604.731631,37.5,7476106665.984
1693904604.7475812,25.0,7476070825.984
1693904604.763518,25.0,7482157481.984
1693904604.779465,25.0,7481662889.984
1693904604.7954214,37.5,7479475625.984
1693904604.8113587,25.0,7478955433.984
1693904604.827305,50.0,7479912873.984
1693904604.8432524,25.0,7479138729.984
1693904604.8592803,25.0,7478041001.984
1693904604.8751483,25.0,7477769641.984
1693904604.8910923,37.5,7477496233.984
1693904604.907039,25.0,7476569513.984
1693904604.9229858,33.3,7476663721.984
1693904604.938933,42.9,7455136169.984
1693904604.9548788,20.0,7455980969.984
1693904604.970834,25.0,7457263017.984
1693904604.9857745,25.0,7457908137.984
1693904605.000725,0.0,7457707433.984
1693904605.016673,64.3,7457841577.984
1693904605.032654,50.0,7457726889.984
1693904605.048565,62.5,7457276329.984
1693904605.0645115,50.0,7456823721.984
1693904605.0804706,37.5,7455392169.984
1693904605.0964046,55.6,7455056297.984
1693904605.1123507,42.9,7455097257.984
1693904605.1282978,33.3,7455105449.984
1693904605.144245,37.5,7452796329.984
1693904605.1601908,62.5,7452411305.984
1693904605.176138,50.0,7451788713.984
1693904605.1920846,50.0,7451859369.984
1693904605.208031,37.5,7451777449.984
1693904605.2239778,37.5,7451785641.984
1693904605.239925,50.0,7451532713.984
1693904605.2558715,37.5,7451581865.984
1693904605.2718184,50.0,7451554217.984
1693904605.2878284,37.5,7451140521.984
1693904605.3037112,37.5,7448590761.984
1693904605.3196578,88.9,7451559337.984
1693904605.3346086,42.9,7456950697.984
1693904605.3495588,44.4,7458044329.984
1693904605.3645086,37.5,7458418089.984
1693904605.379459,37.5,7457230249.984
1693904605.4102256,37.5,7456737705.984
1693904605.4257717,62.5,7456560553.984
1693904605.4413967,42.9,7455276457.984
1693904605.4570189,42.9,7455255977.984
1693904605.472643,37.5,7454874025.984
1693904605.4882658,37.5,7454921129.984
1693904605.5038888,50.0,7455341993.984
1693904605.519513,30.0,7455132073.984
1693904605.5351362,30.0,7452967337.984
1693904605.5507598,37.5,7451915689.984
1693904605.5663846,66.7,7451578793.984
1693904605.5820055,50.0,7451530665.984
1693904605.597628,60.0,7451599273.984
1693904605.6132512,83.3,7450475945.984
1693904605.6288753,62.5,7450503593.984
1693904605.6444988,40.0,7457666473.984
1693904605.6601229,50.0,7459004841.984
1693904605.6757455,80.0,7458223529.984
1693904605.6913707,45.5,7458017705.984
1693904605.7069936,66.7,7457193385.984
1693904605.7226164,50.0,7456578985.984
1693904605.738238,71.4,7456093609.984
1693904605.7538612,66.7,7455963561.984
1693904605.7694848,62.5,7455955369.984
1693904605.78511,50.0,7455457705.984
1693904605.800733,50.0,7453432233.984
1693904605.816355,62.5,7453544873.984
1693904605.8319793,66.7,7451595177.984
1693904605.8476024,40.0,7450253737.984
1693904605.8632264,50.0,7450196393.984
1693904605.8788493,62.5,7450205609.984
1693904605.8944712,62.5,7450127785.984
1693904605.9100952,62.5,7450215849.984
1693904605.9257183,50.0,7450170793.984
1693904605.9413548,50.0,7451217321.984
1693904605.956964,66.7,7451210153.984
1693904605.972587,45.5,7451209129.984
1693904605.9879465,62.5,7450792361.984
1693904606.0028946,50.0,7450387881.984
1693904606.0178442,62.5,7449237929.984
1693904606.0338025,62.5,7449236905.984
1693904606.0497391,50.0,7449270697.984
1693904606.0656855,50.0,7449503145.984
1693904606.081631,62.5,7449843113.984
1693904606.0975778,100.0,7448891817.984
1693904606.126416,64.7,7448891817.984
1693904606.1420498,50.0,7449123241.984
1693904606.1576755,50.0,7449204137.984
1693904606.1732988,50.0,7449085353.984
1693904606.1889124,50.0,7449657769.984
1693904606.2045352,66.7,7449619881.984
1693904606.2201564,62.5,7449570729.984
1693904606.2357793,40.0,7449544105.984
1693904606.251402,50.0,7449501097.984
1693904606.2670274,62.5,7449310633.984
1693904606.2826505,62.5,7449308585.984
1693904606.298472,87.5,7449227689.984
1693904606.3144188,75.0,7449069993.984
1693904606.3293686,75.0,7448870313.984
1693904606.3443556,0.0,7448999337.984
1693904606.359978,62.5,7448917417.984
1693904606.375602,75.0,7448740265.984
