Time,CPU Usage (%),RAM Usage
1693865404.1359324,0.0,4819169280
1693865404.1515553,75.0,4819169280
1693865404.1671789,37.5,4822409216
1693865404.1828895,0.0,4827066368
1693865404.1984968,20.0,4837404672
1693865404.214117,9.1,4837797888
1693865404.2297409,12.5,4838445056
1693865404.2452953,22.2,4838817792
1693865404.2609894,20.0,4839079936
1693865404.2765725,14.3,4839419904
1693865404.2922356,14.3,4839350272
1693865404.3078682,7.1,4841709568
1693865404.3234892,16.7,4841103360
1693865404.3391275,12.5,4837945344
1693865404.354728,16.7,4838187008
1693865404.370352,12.5,4838334464
1693865404.3859062,58.3,4838617088
1693865404.4015663,25.0,4838744064
1693865404.4172192,25.0,4839358464
1693865404.432847,9.1,4839567360
1693865404.4485614,30.8,4840869888
1693865404.4640899,16.7,4842745856
1693865404.4797244,12.5,4848025600
1693865404.4953363,11.1,4855025664
1693865404.5109596,12.5,4856446976
1693865404.5265832,10.0,4859043840
1693865404.5422113,14.3,4860669952
1693865404.5578363,16.7,4861841408
1693865404.5734558,10.0,4860424192
1693865404.5890765,12.5,4860526592
1693865404.6047096,12.5,4860325888
1693865404.6202867,10.0,4860002304
1693865404.6362066,12.5,4860223488
1693865404.652266,12.5,4859719680
1693865404.6692007,25.0,4859572224
1693865404.6848505,14.3,4857978880
1693865404.7004683,8.3,4857982976
1693865404.7160935,50.0,4857987072
1693865404.7316442,33.3,4858372096
1693865404.7472675,62.5,4858241024
1693865404.7628908,75.0,4860317696
1693865404.7785144,25.0,4860817408
1693865404.7941377,25.0,4861775872
1693865404.8097603,28.6,4862857216
1693865404.825453,50.0,4864069632
1693865404.8410163,22.2,4864098304
1693865404.8566854,37.5,4866154496
1693865404.87168,25.0,4867108864
1693865404.901391,37.5,4869795840
1693865404.9170144,50.0,4875513856
1693865404.9326375,40.0,4875788288
1693865404.9482613,71.4,4875522048
1693865404.9638848,60.0,4876488704
1693865404.979508,33.3,4876546048
1693865404.9951317,37.5,4875558912
1693865405.0107625,33.3,4875812864
1693865405.0263832,33.3,4876009472
1693865405.042008,6.7,4876107776
1693865405.0576246,40.0,4876140544
1693865405.0733156,18.2,4875939840
1693865405.0888727,75.0,4878036992
1693865405.1044946,62.5,4879470592
1693865405.120118,62.5,4884066304
1693865405.1357417,50.0,4881338368
1693865405.1510665,50.0,4886474752
1693865405.1670618,62.5,4889870336
1693865405.1830616,62.5,4889862144
1693865405.201813,25.0,4892962816
1693865405.2174356,25.0,4892962816
1693865405.23306,11.1,4892942336
1693865405.2487442,14.3,4892971008
1693865405.2643821,10.0,4892971008
1693865405.27999,16.7,4892971008
1693865405.295622,20.0,4892971008
1693865405.3112388,10.0,4892971008
1693865405.3268614,33.3,4892971008
1693865405.3424911,5.9,4892971008
1693865405.3581095,33.3,4893495296
1693865405.3737314,7.7,4887035904
1693865405.3893702,16.7,4887035904
1693865405.404977,28.6,4887101440
1693865405.4206123,25.0,4886642688
1693865405.4362252,12.5,4886773760
1693865405.45185,16.7,4886773760
1693865405.4674737,14.3,4886773760
1693865405.4831042,22.2,4886773760
1693865405.4987414,12.5,4886773760
1693865405.514343,14.3,4886773760
1693865405.5299654,7.7,4886773760
1693865405.5455961,33.3,4886773760
1693865405.5612311,25.0,4886773760
1693865405.5768347,11.1,4886315008
1693865405.5924582,9.1,4886315008
1693865405.6080818,25.0,4886315008
1693865405.6237142,11.1,4886315008
1693865405.6392608,27.3,4886970368
1693865405.6549757,25.0,4887101440
1693865405.6705916,20.0,4887101440
1693865405.6860533,13.3,4887097344
1693865405.7021415,14.3,4887093248
1693865405.7181404,16.7,4887093248
1693865405.734877,10.0,4887093248
1693865405.750503,40.0,4887093248
1693865405.7661326,10.0,4887097344
1693865405.7817466,28.6,4887162880
1693865405.7973723,9.1,4886638592
1693865405.8129249,12.5,4886638592
1693865405.8286245,14.3,4886638592
1693865405.844239,25.0,4887031808
1693865405.8598628,33.3,4886396928
1693865405.8754876,11.1,4886396928
1693865405.8911185,14.3,4886396928
1693865405.9072251,31.6,4886396928
1693865405.9232132,16.7,4886396928
1693865405.9391444,7.7,4886462464
1693865405.9680562,25.0,4886487040
1693865405.9836717,50.0,4886507520
1693865405.9992955,7.1,4887162880
1693865406.0149183,25.0,4887162880
1693865406.0305486,14.3,4887162880
1693865406.0461018,15.4,4887162880
1693865406.0617208,16.7,4886818816
1693865406.0773435,16.7,4886835200
1693865406.0929668,9.1,4886835200
1693865406.1085906,12.5,4884738048
1693865406.1239672,22.2,4884738048
1693865406.1389673,12.5,4884738048
1693865406.1686943,21.4,4884738048
1693865406.184318,11.1,4884738048
1693865406.1999419,11.1,4884348928
1693865406.2152257,28.6,4884238336
1693865406.2312253,11.1,4884238336
1693865406.247282,12.5,4885291008
1693865406.268146,28.6,4885159936
1693865406.2837672,14.3,4885159936
1693865406.2993994,9.1,4885159936
1693865406.3150342,33.3,4885159936
1693865406.3306406,11.1,4885159936
1693865406.3462036,16.7,4885159936
1693865406.3618953,14.3,4885159936
1693865406.3775084,14.3,4885159936
1693865406.3931324,20.0,4884766720
1693865406.4087567,7.7,4884766720
1693865406.424381,25.0,4884766720
1693865406.4400125,16.7,4885422080
1693865406.455627,14.3,4884504576
1693865406.4712563,14.3,4884504576
1693865406.486871,12.5,4884504576
1693865406.5025005,28.6,4884504576
1693865406.518118,14.3,4884504576
1693865406.533748,10.0,4884504576
1693865406.5493681,12.5,4884504576
1693865406.5649884,10.0,4884504576
1693865406.5806136,33.3,4884832256
1693865406.5962346,10.0,4885094400
1693865406.6118588,14.3,4885164032
1693865406.6275134,11.1,4885164032
1693865406.6431153,12.5,4884901888
1693865406.6587305,20.0,4884901888
1693865406.6743524,20.0,4884901888
1693865406.6899877,7.7,4884971520
1693865406.705603,20.0,4884971520
1693865406.721222,8.3,4884951040
1693865406.7366993,33.3,4882853888
1693865406.7527034,14.3,4882853888
1693865406.7687006,12.5,4882853888
1693865406.7858207,25.0,4883443712
1693865406.801478,8.3,4883443712
1693865406.817096,25.0,4883443712
1693865406.832723,16.7,4882919424
1693865406.8483455,14.3,4883181568
1693865406.8639665,11.1,4883202048
1693865406.8796074,33.3,4883202048
1693865406.895214,9.1,4883202048
1693865406.9108362,9.1,4883202048
1693865406.9264271,14.3,4883202048
1693865406.942422,12.5,4883202048
1693865406.9684474,40.0,4882518016
1693865406.9840698,9.1,4882743296
1693865406.9997077,33.3,4882812928
1693865407.0153174,25.0,4883075072
1693865407.0309386,16.7,4882550784
1693865407.046564,11.1,4882538496
1693865407.0621963,9.1,4882550784
1693865407.0778098,16.7,4882550784
1693865407.0933638,20.0,4882550784
1693865407.109057,16.7,4882550784
1693865407.1246796,12.5,4882550784
1693865407.1401653,18.2,4882550784
1693865407.1551867,12.5,4882550784
1693865407.18491,18.8,4883136512
1693865407.2005327,12.5,4883132416
1693865407.2160928,50.0,4882542592
1693865407.2317798,10.0,4882542592
1693865407.2474031,16.7,4882542592
1693865407.2630267,10.0,4882542592
1693865407.2785285,12.5,4882612224
1693865407.294528,14.3,4882612224
1693865407.319374,13.3,4882669568
1693865407.3350093,10.0,4882681856
1693865407.3506217,25.0,4882751488
1693865407.366243,12.5,4882751488
1693865407.3818665,12.5,4882751488
1693865407.3975027,9.1,4882751488
1693865407.4131122,12.5,4882751488
1693865407.4287364,12.5,4882751488
1693865407.4443586,12.5,4882751488
1693865407.4599838,14.3,4882751488
1693865407.4756055,12.5,4882755584
1693865407.4912305,16.7,4882755584
1693865407.5068557,12.5,4882755584
1693865407.522484,10.0,4882755584
1693865407.5381002,10.0,4882755584
1693865407.5537236,14.3,4882755584
1693865407.5693548,14.3,4882755584
1693865407.5849724,25.0,4882755584
1693865407.60061,7.7,4882755584
1693865407.616232,12.5,4882825216
1693865407.6318524,11.1,4882825216
1693865407.6473956,14.3,4882825216
1693865407.663019,12.5,4882825216
1693865407.6786456,22.2,4882829312
1693865407.6943436,0.0,4871450624
1693865407.709889,50.0,4860575744
1693865407.725551,14.3,4867088384
1693865407.741204,12.5,4876836864
1693865407.7567594,0.0,4877697024
1693865407.77245,14.3,4878368768
1693865407.7880843,12.5,4879278080
1693865407.8033633,10.0,4878942208
1693865407.8190541,0.0,4878901248
1693865407.8349562,0.0,4879409152
1693865407.8527627,14.3,4879425536
1693865407.868396,12.5,4879519744
1693865407.8840265,12.5,4880687104
1693865407.899632,20.0,4881391616
1693865407.9152663,10.0,4882464768
1693865407.9308782,10.0,4883144704
1693865407.9465058,16.7,4884738048
1693865407.96209,16.7,4888547328
1693865407.9776812,33.3,4891951104
1693865407.9933045,25.0,4894027776
1693865408.0089276,16.7,4896653312
1693865408.0246043,10.0,4897783808
1693865408.040208,14.3,4899295232
1693865408.055833,11.1,4899500032
1693865408.071492,12.5,4899934208
1693865408.087118,25.0,4900618240
1693865408.102742,10.0,4895379456
1693865408.118367,16.7,4894072832
1693865408.1339886,10.0,4894728192
1693865408.1496139,25.0,4894785536
1693865408.165235,10.0,4894502912
1693865408.1808522,16.7,4894593024
1693865408.1964896,7.1,4894765056
1693865408.212107,12.5,4897386496
1693865408.227732,20.0,4907905024
1693865408.2433527,10.0,4907913216
1693865408.2589004,20.0,4907954176
1693865408.2745245,41.7,4908482560
1693865408.290216,25.0,4907958272
1693865408.3057723,27.3,4908470272
1693865408.3214643,20.0,4908089344
1693865408.3370233,8.3,4908089344
1693865408.3529546,14.3,4908089344
1693865408.3689554,11.1,4908941312
1693865408.385677,25.0,4908875776
1693865408.4013722,16.7,4904873984
1693865408.4169903,12.5,4904873984
1693865408.4326138,12.5,4904873984
1693865408.448252,14.3,4904873984
1693865408.4638605,9.1,4904873984
1693865408.4794893,12.5,4904873984
1693865408.4950407,42.9,4905439232
1693865408.5106742,12.5,4904611840
1693865408.526355,16.7,4904566784
1693865408.5419781,9.1,4904554496
1693865408.5575354,50.0,4904632320
1693865408.5732265,11.1,4903968768
1693865408.5888503,12.5,4903972864
1693865408.6044748,20.0,4903972864
1693865408.62011,11.1,4903972864
1693865408.635731,9.1,4903972864
1693865408.6513536,14.3,4903972864
1693865408.6669657,14.3,4903972864
1693865408.6825871,12.5,4903776256
1693865408.698211,10.0,4903776256
1693865408.7138345,14.3,4903776256
1693865408.7294667,22.2,4903780352
1693865408.7450821,33.3,4903698432
1693865408.7607148,20.0,4904288256
1693865408.7763295,33.3,4904288256
1693865408.7919517,14.3,4904288256
1693865408.8075757,11.1,4904288256
1693865408.8231976,7.7,4904288256
1693865408.8388228,14.3,4904288256
1693865408.8544486,12.5,4904292352
1693865408.8698442,22.2,4904075264
1693865408.8849158,12.5,4904087552
1693865408.900913,40.0,4904087552
1693865408.9187298,12.5,4904087552
1693865408.9343517,9.1,4903628800
1693865408.9499757,20.0,4903628800
1693865408.9656203,22.2,4903628800
1693865408.9812229,10.0,4903628800
1693865409.0070975,20.0,4903632896
1693865409.0227208,25.0,4903481344
1693865409.0519598,14.3,4904333312
1693865409.0675864,12.5,4904333312
1693865409.0905974,14.3,4904333312
1693865409.1062398,28.6,4904005632
1693865409.1218483,14.3,4903116800
1693865409.1374807,9.1,4894494720
1693865409.153091,20.0,4894494720
1693865409.1687222,20.0,4894494720
1693865409.1843412,9.1,4894494720
1693865409.1999588,16.7,4894494720
1693865409.2155843,8.3,4894523392
1693865409.2309494,33.3,4898521088
1693865409.2470183,33.3,4898529280
1693865409.271963,14.3,4898529280
1693865409.2875714,25.0,4899315712
1693865409.303201,8.3,4899053568
