Time,CPU Usage (%),RAM Usage
1693906285.5528052,0.0,6066929664
1693906285.5684435,25.0,6067191808
1693906285.5840523,28.6,6068961280
1693906285.599687,25.0,6074130432
1693906285.6153047,22.2,6077321216
1693906285.6308548,25.0,6078050304
1693906285.6465454,11.1,6079180800
1693906285.6621883,11.1,6080688128
1693906285.6777616,25.0,6079971328
1693906285.693415,8.3,6080184320
1693906285.7090452,11.1,6077775872
1693906285.724669,50.0,6078107648
1693906285.7402184,9.1,6078431232
1693906285.755851,11.1,6079410176
1693906285.7715023,27.3,6080831488
1693906285.7870991,25.0,6081519616
1693906285.8027873,10.0,6082990080
1693906285.8184042,16.7,6084026368
1693906285.8340247,14.3,6085644288
1693906285.8496501,10.0,6085718016
1693906285.8652732,25.0,6087102464
1693906285.8808968,10.0,6089551872
1693906285.8965175,7.7,6090027008
1693906285.9121492,20.0,6090096640
1693906285.927771,20.0,6103617536
1693906285.9433956,11.1,6103461888
1693906285.9590235,14.3,6103552000
1693906285.974645,20.0,6103588864
1693906285.9902735,9.1,6104399872
1693906286.0058837,7.1,6103355392
1693906286.0215042,20.0,6103359488
1693906286.0370774,45.5,6103769088
1693906286.0527606,50.0,6104367104
1693906286.068383,25.0,6105923584
1693906286.084042,10.0,6107877376
1693906286.0996325,11.1,6109556736
1693906286.1152518,20.0,6120095744
1693906286.130869,50.0,6124331008
1693906286.1464984,22.2,6124699648
1693906286.1621351,20.0,6127726592
1693906286.177741,20.0,6130851840
1693906286.1933756,25.0,6127534080
1693906286.2089975,40.0,6127304704
1693906286.2246096,25.0,6127120384
1693906286.2402346,40.0,6127120384
1693906286.2558725,25.0,6127280128
1693906286.2714782,16.7,6127169536
1693906286.2871015,28.6,6126968832
1693906286.302735,18.2,6127607808
1693906286.3183506,40.0,6127071232
1693906286.333972,25.0,6127439872
1693906286.3496065,28.6,6128541696
1693906286.3651507,28.6,6129070080
1693906286.3807745,18.2,6129483776
1693906286.3964727,25.0,6131658752
1693906286.412021,50.0,6132961280
1693906286.4277244,66.7,6133583872
1693906286.4433417,18.2,6137491456
1693906286.4589648,25.0,6143107072
1693906286.4745831,20.0,6141980672
1693906286.4902124,25.0,6141747200
1693906286.5058293,15.4,6142701568
1693906286.5215726,25.0,6142828544
1693906286.53652,25.0,6142619648
1693906286.5514698,25.0,6142816256
1693906286.5672574,33.3,6142816256
1693906286.5829499,28.6,6143418368
1693906286.5985754,22.2,6141927424
1693906286.6142018,28.6,6141927424
1693906286.629818,40.0,6141927424
1693906286.645443,28.6,6142291968
1693906286.660998,57.1,6145826816
1693906286.6766212,55.6,6147088384
1693906286.6922438,57.1,6148374528
1693906286.7078857,50.0,6149574656
1693906286.7234924,40.0,6154153984
1693906286.7391455,57.1,6154530816
1693906286.7550921,37.5,6154465280
1693906286.783729,29.4,6154608640
1693906286.799351,42.9,6159249408
1693906286.814968,44.4,6159171584
1693906286.8305912,66.7,6172819456
1693906286.8462238,37.5,6183239680
1693906286.8618374,42.9,6183239680
1693906286.8774607,36.4,6183178240
1693906286.893093,37.5,6182965248
1693906286.9087079,37.5,6183366656
1693906286.9243317,28.6,6193557504
1693906286.9399536,50.0,6196301824
1693906286.95558,27.3,6196162560
1693906286.9712021,50.0,6195957760
1693906286.9868243,50.0,6196609024
1693906287.00248,30.0,6197067776
1693906287.018072,37.5,6197047296
1693906287.0336945,42.9,6183460864
1693906287.0493174,60.0,6183309312
1693906287.0649502,25.0,6183137280
1693906287.0805717,60.0,6178308096
1693906287.0961878,36.4,6177886208
1693906287.1118858,50.0,6179287040
1693906287.12751,37.5,6177046528
1693906287.1431324,30.0,6176710656
1693906287.1587539,37.5,6177492992
1693906287.1743817,60.0,6179164160
1693906287.1900203,30.0,6177263616
1693906287.2056253,33.3,6177329152
1693906287.2212431,37.5,6177357824
1693906287.236871,60.0,6179778560
1693906287.2524216,36.4,6179364864
